,title,time,label,ChangeK
77,"자동차 보험료 내린 종목명, 눈치보는 보험업계",2017-06-07 16:55:23,-0.010230179028132946,0.0014533778316165868
78,"종목명, 노인 활동보조기구 실버카 후원",2017-06-13 14:47:05,0.002590673575129543,0.007137727340729594
79,[서울경제TV] 종목명 온라인서 인기 없는 저축보험 판매 중단,2017-06-20 16:13:06,-0.010126582278481067,-0.004938292651522236
80,"[보험, 이젠 질적 성장이다] 종목명, 매월 치료비 받는 암보험 출시",2017-06-27 11:56:17,0.01558441558441559,0.001377357648726596
81,"[특징주] 종목명, 실적호조에 최고가 경신",2017-06-30 09:12:30,0.010075566750629816,-0.0016153682668460512
82,[한국의 대표 기업] 100년역사 바라보는 첫 토종보험사 종목명,2017-07-06 08:28:00,0.015113350125944613,-0.0002261138350078129
83,"[특징주]종목명, 52주 신고가…외국인 매수+2분기 실적 기대",2017-07-07 09:28:14,0.01985111662531014,-0.0033251983213963276
84,[국고처 최승욱] 종목상담 - 종목명(000060),2017-07-10 17:59:24,0.04066985645933019,0.005835146059424812
85,"[fnRASSI]종목명, 52주 신고가...0.68% ↑",2017-07-18 14:25:54,0.0,0.0003875885373867405
86,"종목명, 암진단 보장금 높인 암보험 출시",2017-07-19 10:21:45,0.015873015873015817,0.0016075175748573312
87,"[fnRASSI]종목명, 52주 신고가...1.28% ↑",2017-07-27 11:31:49,0.02558635394456288,0.003585928981249209
88,"종목명, 상반기 순익 2035억원···전년대비 46% 증가",2017-07-31 17:43:19,0.03382663847780121,0.008427983538875417
89,"종목명, 車보험료 또 인하…내달 6일부터 0.8%↓",2017-08-07 09:22:32,-0.006134969325153339,0.0013776322058502988
90,"손보사, 종목명 과대 수수료 GA영업에 공분",2017-08-09 11:30:30,0.006172839506172867,-0.010999188726906084
91,[Biz Insight] 손보업계 '작은 거인' 종목명… 사상 최대 실적으로 우뚝,2017-08-10 17:44:08,-0.004149377593360981,-0.016851246461572322
92,종목명 취업캠프 봉사활동 실시,2017-08-21 09:44:17,0.0,-0.0014290025877222723
93,종목명 7월 순익 306억…전년比 8.1%↑,2017-08-31 16:24:07,-0.035573122529644285,-0.002327362648502418
94,[강릉]사천면 종목명 강릉연수원 자금 부족으로 연기,2017-09-05 00:31:22,-0.018672199170124526,-0.0013005323235045774
95,"[ET투자뉴스]종목명_거래비중 기관 30.85%, 외국인 46.86%",2017-09-08 13:27:13,-0.016393442622950838,-0.0010527579020083166
96,종목명 심장병 예방행사에서 봉사활동 펼쳐,2017-09-24 10:45:32,-0.010330578512396715,-0.010845667151464733
97,"[fnRASSI]종목명(000060), 52주 신고가 경신...1.78% ↑",2017-10-13 09:29:49,0.017821782178217838,-0.00046060749139065216
98,"[ET투자뉴스]종목명, ""이익 추정치 상향 …"" 중립(유지)-SK증권",2017-10-17 10:25:31,-0.026104417670682722,0.0017419277492976004
99,"[ET투자뉴스]종목명, ""게임체인저! 경쟁구…"" 매수-삼성증권",2017-10-19 09:50:31,-0.0060240963855421326,-0.00396706016291426
100,"[ET투자뉴스]종목명, ""3Q17E 순이익 …"" HOLD-유안타증권",2017-10-20 08:30:04,0.04646464646464654,0.0066638009618997796
101,"종목명, 농어촌 초등학생 '서울금융체험' 실시",2017-10-24 14:53:32,0.0019011406844107182,0.00017667958127054462
102,"종목명, 수익개선·배당수익 두 마리 토끼 잡아-IBK증권",2017-11-01 08:50:27,0.011673151750972721,0.013093305497019925
103,[국고처 최승욱] 종목상담 - 종목명(000060),2017-11-07 14:48:31,0.0,-0.0015572117223336956
104,[부고] 이용혁 종목명 부장 조모상 외,2017-11-23 14:48:49,-0.010040160642570295,0.0015036618572503713
105,"종목명, 아동복지시설 경주성애원에 후원금 전달",2017-12-12 14:20:35,-0.014644351464435101,-0.004244399144825217
106,"[ET투자뉴스]종목명_주가와 투자심리는 보통, 거래량은 약세",2017-12-18 13:57:34,0.04282655246252687,-7.662354195869803e-05
107,"[ET투자뉴스]종목명_주가, 거래량, 투심 모두 적정주순",2017-12-20 11:17:17,-0.047151277013752435,-0.019648723408708824
108,"종목명, '사랑의 연탄 나눔' 봉사활동 펼쳐",2017-12-22 13:54:18,-0.0020618556701030855,0.004407699574126456
109,"종목명 김용범·종금증권 최희문, 나란히 부회장 승진",2017-12-26 09:45:59,0.008264462809917328,-0.005408618907726925
110,"""종목명, 신계약 성장률 높지만 차별화 포인트는 축소""-대신",2018-01-02 07:52:01,-0.006382978723404209,0.007643438504891353
111,칼바람 지난 종목명 이번엔 기업문화 바꾼다,2018-01-03 11:22:17,-0.006382978723404209,0.007643438504891353
112,"[ET투자뉴스]종목명_관련종목들은 하락 우위, 금융업업종 +0.22%",2018-01-11 14:27:06,0.03282275711159732,-0.004736508850885057
113,"[단독]종목명, 운전습관 좋으면 보험료 할인 상품 개발 중단",2018-01-12 04:45:00,0.0021186440677967155,0.00342054588028029
114,"[ET투자뉴스]종목명, ""4Q17E 순이익 …"" HOLD-유안타증권",2018-01-22 10:47:05,-0.004166666666666652,-0.00720159940957843
115,"[ET투자뉴스]종목명, ""4Q17 순이익 6…"" 중립(유지)-SK증권",2018-01-25 10:27:05,-0.0062893081761006275,0.009546879432624111
116,"종목명, 지난해 순이익 3846억…전년比 62% 증가",2018-01-26 16:11:42,0.035490605427974886,0.009099850436157686
117,"종목명, 보험료 납입면제 사유 확대한 건강보험 출시",2018-02-01 10:57:25,0.016064257028112428,0.0008104852721682043
118,"종목명, 금융권 첫 웹시스템 서버 통합관리…LG CNS 'LENA' 적용",2018-02-05 15:01:12,-0.0217821782178218,-0.01332067301498463
119,"IBK투자 ""종목명, 작년 기대 이상 실적…성장세""",2018-02-06 08:34:01,-0.018218623481781382,-0.015426885120898959
120,"종목명, 방과후 교사 전용보험 출시",2018-02-19 11:33:43,-0.012578616352201255,0.008666995339877026
121,"[ET투자뉴스]종목명_거래비중 기관 25.63%, 외국인 49.16%",2018-03-09 09:14:57,0.002272727272727204,0.01083806210836924
122,"종목명, '2017 연도대상' 한은영 FP 수상",2018-03-12 16:11:01,-0.009070294784580546,0.004174465207633871
123,[ET투자뉴스]종목명_주가등락폭이 작아,2018-03-16 13:07:59,-0.0022988505747126853,0.0006379797922642094
124,[부고] 강영구씨(종목명 사장) 모친상,2018-04-02 04:30:00,0.0,-0.0006910423502167751
125,"종목명, '항암치료 가발비용도 보장' 암보험 출시",2018-04-06 10:10:37,0.012165450121654597,-0.00325738534857245
126,종목명 美전문 유학생보험 출시,2018-04-09 09:15:05,-0.009615384615384581,0.0059681095228341086
127,"[ET투자뉴스]종목명, ""지난 2년 간의 성…"" 매수(신규)-하이투자증권",2018-04-16 10:40:05,0.0,0.000985683476631527
128,삼성·종목명-삼성·한화생명 RBC비율 하락 컸다,2018-04-19 12:00:00,-0.004830917874396157,0.002467809437719737
129,"'영업 실험 성공' 종목명, 보험료 올리나",2018-04-24 06:03:07,0.0024330900243310083,-0.0040298182250625425
130,"종목명, 3월 장기인보험 매출 업계 1위 올랐다",2018-04-30 10:36:36,0.02195121951219514,0.009220021627171393
131,'GA'영업 실험 통했다…종목명 장기보험 月매출 첫 1위,2018-05-02 06:02:13,-0.007159904534606243,-0.0038840161146347363
132,"종목명, 업계 최고 수수료로 장기보험시장에서 돌풍",2018-05-10 04:37:00,0.002457002457002533,0.00825699562399862
133,"[ET투자뉴스]종목명, ""우월한 투자이익률은…"" HOLD(유지)-한화투자증권",2018-05-31 09:47:05,0.03797468354430378,0.0058031576326191825
134,[ET투자뉴스]종목명_상장주식수 대비 거래량은 0.11%로 적정수준,2018-06-12 12:02:06,0.027295285359801413,-0.0005343092736725952
135,[유가증권시장 공시] 종목명 / JW홀딩스,2018-06-20 17:49:03,-0.048309178743961345,-0.011032499109890015
136,메리츠금융지주 700억원 출자…종목명 지분 추가 매입,2018-06-21 17:05:36,0.015228426395939021,0.008293970200172973
137,[인사] 종목명,2018-07-02 07:53:49,-0.0026041666666666297,-0.023468097976367397
138,"[단독]설계사 특별수당, 월 보험료의 6배로 올린 종목명",2018-07-09 03:57:00,-0.002557544757033292,0.005688812529712983
139,"<유>종목명, 장중 신저가 기록.. 18,100→17,900(▼200)",2018-07-23 09:34:04,0.005479452054794498,-0.008684243121964808
140,"종목명, 또 한 번 ‘김용범 매직’ 통할까…손보에 증권회사식 파격 인센티브제 실험",2018-07-30 09:38:06,0.0,-0.0006448742724146639
141,"종목명, 생활체육 단체보험 출시…1인도 가입 가능",2018-08-06 14:32:00,0.029569892473118253,-0.0005157766973845623
142,"[특징주] 종목명, 실적 악화 전망에 약세",2018-08-13 09:20:31,-0.02617801047120416,-0.015043033924855842
143,[ET투자뉴스]종목명_상장주식수 대비 거래량은 0.1%로 적정수준,2018-08-22 09:41:28,-0.0316622691292876,0.0014404988921044026
144,"인트랩, 오대교 초청 종목명 충정로, 김포권역 5개 본부 ‘자녀교육’ 강연회",2018-08-28 16:50:10,-0.011019283746556474,0.002566045928901861
145,"인트랩, 오대교 초청 종목명 전주본부에서 ‘자녀교육·입시전략’ 강연회 성료",2018-09-03 15:30:56,-0.008086253369272267,0.0037667225353659184
146,"크라우드 보험 인바이유, 종목명와 손잡고 운전자보험 출시",2018-09-10 14:16:07,-0.008219178082191747,0.003103039892514481
147,"<유>종목명, 장중 신저가 기록.. 17,800→17,750(▼50)",2018-09-12 14:33:45,-0.005586592178770999,-0.000122647602492032
148,"종목명, 보험공동구매 업체 굿초보와 해외여행자보험 판매 MOU",2018-09-20 14:58:31,0.013812154696132506,0.0064935022713179524
149,"종목명, 전일 대비 약 5% 상승한 19,500원",2018-09-27 11:03:19,0.05660377358490565,0.006951188046269596
150,"[ET투자뉴스]종목명_투심과 거래량은 보통, 현재주가는 강세",2018-09-28 10:26:14,-0.012755102040816313,-0.005247391922843292
151,"[단독]종목명, 펫보험 재도전 나선다",2018-10-01 14:01:00,0.012919896640826822,-0.0017883310692353716
152,"종목명, 이웃 걱정해결사로 나서다",2018-10-08 11:13:00,0.0,-0.006037407334555711
153,"종목명 반려견보험 출시…""3년 갱신, 20세 보장""",2018-10-10 15:49:46,-0.025974025974025983,-0.04439546634435143
154,"종목명, 희망나눔 릴레이 봉사활동 시행",2018-10-12 15:21:18,-0.013333333333333308,0.015110405451836062
155,"종목명, 투명우산·연탄 나눔 릴레이 봉사",2018-10-15 11:41:07,-0.00540540540540535,-0.007738733141339216
156,"종목명, 농어촌 초등학생 초청 '서울금융체험' 진행",2018-10-19 09:13:20,-0.0027100271002710175,0.0037005603389022035
157,"종목명 등 국내 기관들, 美리조트에 1600억원 투자",2018-10-23 17:11:55,0.01902173913043481,-0.004045401264683779
158,"종목명, 반려견 만 20세까지 보장받을 수 있어",2018-10-25 03:36:53,-0.010666666666666713,-0.016342655691450547
159,"종목명, 반려견의 의료비 평생 보장하는 펫보험 출시",2018-10-26 06:03:19,0.0026954177897573484,-0.0175204886063568
160,"종목명, 기업보험총괄 사장에 최석윤씨",2018-11-06 13:35:44,0.005586592178770999,0.006114917992490643
161,"종목명, 남다른 車보험 실적 관리 눈길",2018-11-14 06:01:07,-0.007263922518159771,-0.001535286293992355
162,"종목명, 전일 대비 약 4% 상승한 21,600원",2018-11-16 15:02:18,0.039024390243902474,0.011774305467981527
163,"종목명, 본격 리레이팅 국면 진입…목표가↑-삼성",2018-11-20 07:50:17,0.04578313253012056,-0.00855961291035856
164,[인사] 종목명 외,2018-12-03 17:25:04,0.0,-0.008245971753634618
165,"車성능상태점검 책임보험 의무화…종목명, 보험개발MOU",2018-12-11 10:47:20,-0.002320185614849146,-0.0003992949544147084
166,"""종목명, 내년 순이익 20%가량 증가 기대""",2018-12-13 09:19:22,-0.00462962962962965,0.006232674328439325
167,종목명도 내년 1월16일 자동차보험료 인상,2018-12-18 09:34:21,-0.02352941176470591,-0.004335871747941034
168,[인사]종목명,2019-01-02 11:19:36,-0.022883295194508046,-0.01520795202783376
169,"[클릭 e종목]""종목명, 4Q 차보험 선방·올해 순익 전년比 21% 증가…목표가↑""",2019-01-07 06:05:00,0.01382488479262678,0.013356535754259324
170,"DB손보·현대해상·종목명, 오늘부터 자동차보험료↑",2019-01-16 00:00:00,-0.013274336283185861,0.004253409954906973
171,"종목명, 작년 당기순이익 2600억원…전년比 26.8%↓",2019-01-28 16:35:47,0.03401360544217691,0.002783290251053616
172,"종목명 강아지보험, 편리한 자동청구 시스템으로 각광",2019-02-11 13:30:36,0.0022026431718060735,0.0016903290770418078
173,"車보험료 대폭 올린 종목명, 점유율 '뚝'",2019-02-18 17:26:32,0.013015184381778733,-0.00237913702380832
174,"종목명, 장기 피해액 증가속도 우려…투자의견 '중립'-SK",2019-02-21 08:45:00,0.002169197396963085,-0.0004933705847562919
175,"[ET투자뉴스]종목명, ""폭발적인 성장성 확…"" BUY-삼성증권",2019-02-22 10:14:07,-0.0043290043290042934,0.000825647731218293
176,"[ET투자뉴스]종목명, ""2018년 기대 이…"" BUY-교보증권",2019-02-25 13:26:00,0.0,0.0009235861914369536
177,"종목명, '1사1교 금융교육' 우수 금융사 선정",2019-02-28 10:29:59,-0.02428256070640178,-0.01760796196210357
178,"종목명, 국내 최초 고양이 전용보험 출시",2019-03-28 13:35:01,0.0020703933747412417,-0.008165480394775826
179,"종목명, 인보험 점유율 20% 안착",2019-04-03 06:01:14,-0.021484375,0.011983432153002127
180,종목명 `CY2018 연도대상` 보험왕에 한은영 FP 선정,2019-04-22 15:37:08,-0.0021276595744680327,0.0017414152755999002
181,"NH투자 ""종목명, 올해 이익 증가 기대…목표가↑""",2019-04-24 08:56:33,0.017057569296375252,-0.008772750815025598
182,"NH證 ""종목명, 호실적 이어질 전망""",2019-05-13 08:48:18,-0.0402542372881356,-0.013771099439729428
183,"종목명, 돈 안 되는 여행자보험 다이렉트 판매 중단",2019-05-15 10:32:01,-0.015625,0.005254938197731596
184,"종목명, 오토론 대출채무상환면제보험 출시",2019-05-20 10:50:28,0.011441647597254079,-4.382138235858868e-05
185,"종목명, 아픈 손가락 일반보험…파격 상품으로 잡는다",2019-05-22 06:02:10,-0.011261261261261257,0.0017514163735596888
186,"금감원, 3일부터 KB금융 종합검사…한화생명·종목명도 이달 시작",2019-06-02 09:15:13,0.0022883295194509046,0.012788165059156142
187,보험사 종합검사 착수…'공격 영업' 종목명 결과에 주목,2019-06-17 18:06:22,0.002331002331002363,0.003816839609292799
188,국민연금 종목명 지분 4.99%→5.02%,2019-07-03 10:34:37,-0.017632241813602012,-0.012252476298503567
189,"종목명, '낚시안심서비스' 출시",2019-08-27 11:25:19,-0.02209944751381221,0.0043259789620506695
190,"""장군, 멍군"" 삼성화재-종목명, 설계사 혈투 '2라운드'",2019-08-30 05:07:51,0.008426966292134797,0.017782055743691183
191,"LGU+, 종목명와 '반려동물 케어 프로모션' 진행",2019-09-01 09:00:00,0.011142061281337101,0.0007114082154371371
192,삼성화재·종목명 상품 안 판다는 GA '왜?',2019-09-05 04:24:28,-0.0027700831024930483,0.00815676442570834
193,"미래에셋대우 ""고배당 기대…종목명·KT&G·기업은행 주목""",2019-09-25 07:25:53,0.0,-0.013160218504526977
194,보수색채 지운 삼성화재 영업행보…종목명와 초격차,2019-10-04 06:01:28,-0.013550135501354976,-0.005521943792911044
195,"정재호 ""불완전판매 많아진 보험사는 KB생명·종목명""",2019-10-07 15:09:16,-0.01098901098901095,0.0005146949954555335
196,[기자수첩] 종목명의 '어두운 질주',2019-10-14 06:01:01,0.01591511936339529,0.011146339481463485
197,삼성화재 vs 종목명…장기인보험·경력설계사 두고 `신경전`,2019-10-21 10:49:18,0.016000000000000014,0.0020139599448842915
198,'텔레마케팅' 판 흔드는 종목명... 불편한 라이나생명,2019-10-22 04:48:42,-0.015748031496062964,0.011632871300588654
199,"[시그널] 선제적 자본확충 나서는 종목명... 다음달 2,000억원 후순위채 추가 발행",2019-10-23 14:39:58,-0.002666666666666706,-0.0039447304165496355
200,"종목명 펫보험, 보험금 지급 건수 '장염' 최다",2019-11-11 13:54:02,0.01822916666666674,-0.006148094553680261
201,"종목명, 3분기 누적 순이익 2127억원...전년 동기比 3.8%↑",2019-11-13 17:04:28,-0.0234375,0.018718924788441393
202,"종목명, ‘사랑의연탄 나눔’ 봉사활동과 기부금 전달",2019-11-17 11:38:20,-0.005333333333333301,-0.00068911517397241
203,"부천시·종목명, '걱정 해결 사업' 업무협약",2019-11-20 11:03:47,-0.015957446808510634,-0.012966470123936369
204,"종목명, 인터넷기업협회·보맵과 보험운영 MOU",2019-11-21 17:07:35,-0.01866666666666672,0.0025564546167449187
205,"종목명, 빗길 어린이 교통사고 예방·걱정해결사업 등 진행",2019-11-27 09:35:05,0.01939058171745156,0.003064086407108535
206,종목명의 '역발상'…설계사 늘려 불황 탈출,2019-12-02 17:45:13,0.0,-0.003752463905260406
207,"종목명,6년연속 강릉시에 사회공헌사업 후원 '눈길'",2019-12-05 03:08:03,0.0,-0.003939263770186496
208,권대영·장원재 종목명 부사장 승진…'메기' 만든 주역,2019-12-16 17:02:16,0.0,0.012697475379633616
209,종목명 ‘2040올바른 정기보험’ 출시,2019-12-19 16:05:01,-0.016000000000000014,0.0034690028022585917
210,"""종목명, 이익 증가 기대감 약화에 목표가↓""-DB",2020-01-06 07:02:01,-0.029154518950437303,-0.00982783666287712
211,"종목명, 작년 순익 3천13억…전년보다 28.4%↑",2020-01-30 16:18:05,0.016181229773462702,-0.013496270949720723
212,"경쟁사에서 모셔올땐 언제고…종목명, TM설계사 줄이는 이유",2020-02-04 04:31:00,0.0,0.01841539924611202
213,종목명 후순위채 1500억 발행,2020-02-05 14:40:03,0.009708737864077666,0.0035821777427376134
214,"종목명, '나홀로' 이익 내고도 웃을 수 없는 이유",2020-02-11 04:31:46,0.0,0.010017876904770961
215,"종목명, 위험손해율 급등으로 실적 부진…목표가↓-하이",2020-02-13 08:47:02,-0.012779552715655007,-0.0024213593238409103
216,"'점유율 10%' 종목명, 손보 빅4 바짝 추격중",2020-02-24 11:21:14,0.003389830508474523,-0.038745374410685485
217,"[뉴시스 일자리대상]종목명, '경력단절' 설계사 다수 발탁",2020-02-25 14:30:00,-0.0033783783783783994,0.011817986926224933
218,"종목명, 2년 연속 `1사1교 금융교육` 금감원장상 수상",2020-02-27 13:10:02,0.003355704697986628,-0.010535652378109717
219,"종목명, 코로나19 피해 지원 성금 4억원 기부",2020-03-05 11:15:19,0.0,0.012591440428618927
220,"종목명, 0.00% VI 발동",2020-03-16 15:04:29,-0.015503875968992276,-0.03194009274063225
221,"종목명, -11.21% VI 발동",2020-03-19 11:12:20,-0.20862068965517244,-0.08393661394726881
222,"종목명, +5.88% 상승폭 확대",2020-03-20 15:10:16,0.07843137254901955,0.07444225452331588
223,"종목명, +11.17% VI 발동",2020-03-26 12:04:17,0.08737864077669899,-0.010863710957180417
224,"'종목명' 5% 이상 상승, 주가 5일 이평선 상회, 단기·중기 이평선 역배열",2020-03-27 09:15:51,0.0401785714285714,0.018674678685564716
225,"'종목명' 5% 이상 상승, 주가 20일 이평선 상회, 단기·중기 이평선 역배열",2020-03-31 09:11:19,0.051724137931034475,0.021850552150841418
226,"'종목명' 5% 이상 상승, 주가 상승 흐름, 단기 이평선 정배열, 중기 이평선 역배열",2020-04-10 11:37:06,0.09677419354838701,0.01333724929074176
227,"[2020 파워기업] 종목명, 나홀로 성장 '올해도 OK'",2020-04-12 07:06:00,-0.003676470588235281,-0.01877784807874172
228,"종목명, 車보험료 2.9% 인상...11개사 인상 마무리",2020-04-15 06:00:00,-0.010830324909747335,-5.390182564624091e-06
229,[아시아톱브랜드]종목명 '펫퍼민트 캣보험'…집사의 필수덕목,2020-04-27 14:12:42,0.014705882352941124,0.01787180047817749
230,"종목명 `내맘같은 어린이보험`, 내 아이 괴롭히는 아토피 보장 강화",2020-05-11 04:03:04,0.0,-0.005355028876859902
231,"종목명, 카카오페이와 손잡고 '전국민생활체육단체보험' 출시",2020-05-12 10:17:02,-0.010909090909090868,-0.006835785799287564
232,종목명 1분기 순익 1076억…전년比 63.6% 증가,2020-05-14 16:59:07,0.04225352112676051,0.0012052551985521909
233,"'예정이율 유지' 종목명, 알고보니 사업비 인상",2020-06-05 06:56:55,-0.01661129568106312,0.014266675020283781
