,title,url,text,time
150,삼성 ‘이재용標 사회공헌’ 선보여,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003027243,"[동아일보]“기업은 기부금 내고, 비영리단체가 전문 운영”‘나눔과 꿈’ 프로젝트 본격화　원본보기삼성그룹이 ‘이재용표’ 기업 사회공헌 모델을 14일 처음 공개했다. 　“기부는 기부 전문가에게 맡기고, 기업은 이를 최대한 지원하자”는 이재용 삼성전자 부회장의 평소 사회공헌 철학이 담긴 ‘나눔과 꿈’ 프로젝트다. 이 부회장이 삼성 총수로서 주도하는 첫 사회공헌 사업이기도 하다. 　현장을 뛰는 비영리 전문단체들과 손잡고 진행하는 이번 사업이 ‘최순실 게이트’ 여파로 움츠러든 기업 사회공헌 활동의 대안이 될 수 있을지 재계의 관심이 모이고 있다. ○　“사회공헌도 전문적으로”　이 부회장은 최근 미르와 K스포츠재단 출연 같은 문제가 재발하지 않도록 외부에서 들어오는 기부 요청에 대해 공정하고 투명하게 심사하라고 주문한 것으로 알려졌다. 다만 사회공헌 액수는 줄이지 말 것을 당부하며, 정말 필요한 사람들에게 제대로 지원될 수 있도록 관련 내부 제도를 개편할 것을 요구한 것으로도 전해졌다. 이번 사태로 기업의 사회공헌 활동 자체가 위축돼서는 안 된다는 취지다.　삼성과 함께 나눔과 꿈 프로젝트를 진행한 사회복지공동모금회 측은 “최근 어수선한 시국에 경기 불황까지 겹치면서 기부금이 예년보다 많이 적다”고 전했다. 기업 기부가 줄면서 개인 기부도 크게 위축됐다는 것이다. 실제 지난해 이맘때 39.9도까지 올라갔던 ‘사랑의 온도탑’은 14일 오후 기준 아직 절반에도 못 미치는 15도에 머물고 있다. 현재까지 모금된 액수는 538억 원으로 목표액(3588억 원)에 크게 못 미친다. ○　국내 첫 ‘기부 공모’ 　삼성은 현장에서 발로 뛰며 쌓아둔 아이디어는 많지만 재원이 부족해 미처 실천하지 못했던 비영리단체들을 주목했다. 이들을 대상으로 올해 8월부터 사업 아이디어를 공모한 뒤 사회공헌 전문가들에게 두 차례 심사를 맡겼다. 그동안 한국에선 시행된 적이 없는 새로운 ‘기부 공모’ 형태의 사회공헌 사업이다. 　20 대 1의 경쟁률을 뚫고 최종 선정된 51개 단체는 이날 최대 5억 원씩 지원받았다. 활동 기간은 최장 3년이다. 삼성이 이날 집행한 금액은 100억 원으로, 앞으로 매년 사업 프로젝트를 공모해 지원하기로 했다.　선정된 단체들은 분야별로 사회복지기관이 60%로 가장 많고 환경 문화 글로벌 등 분야별로 골고루 선정됐다. 규모별로는 30인 미만 중소규모 단체가 80% 이상이고 지방에 위치한 기관들도 절반을 차지했다. 　전문성을 강조한 만큼 각 기관마다 자신들이 가장 잘할 수 있는 일들을 앞세워 공모한 것이 특징이다.　입양 청소년을 지원하는 비영리단체인 국제한국입양인봉사회는 영어가 유창한 해외 입양인들이 취약계층 청소년에게 영어를 가르쳐주는 사업을 제안했다. 해외 입양인을 지원 대상으로만 보는 대신 봉사할 수 있는 기회를 제공해 모국에 대한 자부심을 제고하자는 아이디어다.　한국연극인복지재단은 취약계층에 속하는 연극인들을 강사로 채용해 탈북 아동 및 청소년에게 연극을 가르쳐 사회성을 키워주는 사업을 제안해 채택됐다. 취약계층 연극인들의 수입에도 보탬이 되는 일석이조의 사업이라는 점에서 높은 점수를 받았다. 　미혼모 보호 시설인 마리아의집은 미혼모의 자존감을 향상시키기 위한 집단상담과 진로지도 및 올바른 경제관 습득을 위한 재무교육을 제공하는 사업을 진행한다. 　면접심사위원인 황창순 순천향대 사회복지학과 교수는 “선정된 사업들은 아이디어와 해결 방법 측면에서 혁신성을 보여줬고 사회문제 해결에도 기여할 수 있을 것”이라고 밝혔다.김지현 jhk85@donga.com·이샘물 기자▶ 동아일보 단독 / 동아일보 공식 페이스북▶ 어제 못본 TV 명장면이 궁금하다면 'VODA'ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",2016-12-15 03:08:03
151,"삼성전자, 장애인 30명에 특수 이동보조기기 지원",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002454934,"원본보기삼성전자가 후원하는 용인/화성 장애인 이동보조기기 지원 사업「다 함께 한 걸음」협약식 참가자들이 성공적인 사업을 기원하며 박수를 치고 있다.© News1(서울=뉴스1) 박종민 기자 = 삼성전자 반도체 사업장인 '삼성 나노시티' 임직원들이 '사랑의 달리기'로 마련한 성금 2억원으로 용인·화성 지역 장애인 30여명에게 전동 휠체어와 보조 동력장치 등 특수 이동 보조기기를 지원한다.  삼성전자는 15일 오후 수원시 권선구에 위치한 경기도재활공학서비스연구지원센터(이하 재활공학센터)에서 용인·화성 장애인 이동보조기기 지원 사업 '다 함께 한 걸음' 협약식을 가졌다고 밝혔다. 이날 행사에는 이명훈 삼성전자 기흥·화성캠퍼스 노사협의회 사원대표와 강인학 재활공학센터 센터장 등 주요 내빈 및 관계자 20여명이 참석했다. '다 함께 한 걸음' 사업은 장애인의 이동능력을 증진시킴으로써 장애인들의 사회 참여 기회를 확대하고 삶의 질을 향상시키고자 마련됐다. 삼성전자는 이번 사업에 필요한 사업비 2억원을 지원한다. 이 비용은 삼성전자 임직원들이 매년 봄·가을 사업장 주변 5㎞ 구간을 걸으며 모금한 '사랑의 달리기' 성금으로 마련됐다. '사랑의 달리기'는 임직원들이 기부금을 내고 참여하면 회사에서 동일한 후원금을 기부, 지역사회를 지원하는 사회공헌활동이다. 재활공학센터는 지원 대상자 선발과 심사, 사후관리 등 사업 전반의 운영을 맡는다. 재활공학센터는 내년 초 신청자 접수를 통해 대상자 30명을 선발해 개인별 필요에 맞춘 전동 휠체어와 보조동력장치 등 특수 이동 보조기기(1인당 약 600만원 상당)를 제작해 전달할 계획이다.jmpark@▶ 놓치면 후회! 최신 만화 보기 / 2017년 나의 운세 보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2016-12-15 19:01:25
152,이재용 부회장 출국금지에 삼성은 살얼음판,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000178726," 최순실 국정농단 사건을 수사 중인 박영수 특별검사팀이 이재용 삼성전자 부회장의 출국을 금지한 것으로 확인됐다. 해외 출장이 잦은 이 부회장의 출국이 제한되면서 삼성그룹 경영에도 차질이 불가피할 전망이다. 18일 재계에 따르면 지난달 박상진 삼성전자 사장과 황성수 전무에 출국금지 조치가 내려진 데 이어 이 부회장까지 출국이 금지되면서 삼성은 초긴장 상태다. 삼성은 최근 검찰 수사와 이 부회장의 청문회, 특검 수사가 이어지면서 내년도 경영 일정 수립 등에 차질을 빚고 있다. 통상 12월 초 이뤄지던 정기 임원인사도 무기한 연기된 상황이다. 여기에 이 부회장의 출국금지 소식까지 전해지며 삼성의 분위기는 더욱 가라앉고 있다. 삼성 측은 이에 대해 “특별한 입장이 없다”고 밝혔다. 이 부회장은 지난 6일 서울 여의도 국회에서 열린 ‘최순실 국정농단 진상규명’ 특별위원회 국정조사 청문회에서 정유라 승마 훈련 지원에 대해서는 “적절치 않았다”고 인정하면서도 박근혜 대통령에게 국민연금의 삼성물산-제일모직 합병 찬성을 요청했다는 의혹에 대해서는 전면 부인했다. 이서희 기자 shlee@hankookilbo.com원본보기검찰이 서울 삼성 서초사옥 내 미래전략실을 압수수색한 지난달 23일 사옥 앞 삼성 깃발이 펄럭이고 있다. 배우한기자 bwh3140@hankookilbo.com[아직 모르시나요? 반칙없는 뉴스 바로가기] [한국일보 페이스북] [카카오 친구맺기][ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]",2016-12-18 19:28:03
153,"특검팀, 삼성 장충기 사장 조사 중",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=052&aid=0000947322,"[앵커] 최순실 국정농단 사태를 수사하는 박영수 특별검사팀이 삼성 미래전략실의 장충기 사장을 조사하고 있습니다. 아직 준비 기간인 만큼, 조사는 특검 사무실이 아닌 외부에서 진행되고 있습니다. 취재기자 연결합니다. 한연희 기자! 특검팀이 삼성 장충기 사장을 조사하고 있다고요? [기자] 특검팀은 오늘 오전부터 삼성 장충기 사장을 조사하고 있다고 밝혔습니다. 그제 박상진 삼성전자 사장은 특검 사무실이 아닌 제3의 장소에서 조사를 받았었는데요. 장 사장에 대한 조사 역시 외부에서 진행되고 있습니다. 특검팀은 어제 정례 브리핑에서 기록 검토에 따른 조사 준비와 정보 수집을 위해 일부 참고인들을 접촉하고 있고, 수사 준비 상황인 점과 수사 기밀 등을 고려해 특검 사무실이 아닌 다른 장소에서 만났다고 밝혔었는데요. 오늘 장 사장에 대한 조사 역시 이와 같은 맥락에서 진행되고 있다고 설명했습니다. 특검이 이렇게 외부에서 비공개 조사를 진행한 참고인 가운데는 삼성뿐만 아니라 다른 대기업 관계자들도 있는 것으로 알려졌는데요. 특검팀의 첫 접촉 대상이 대기업 관계자들이라는 건 큰 의미를 가집니다. 대기업이 미르와 K스포츠재단에 낸 출연금에 대가성이 있는지를 특검팀에서 가장 먼저 살피겠다는 의중이 가시화된 것으로도 볼 수 있기 때문인데요. 때문에 내일 현판식 이후, 본격 수사에 착수하면 삼성 등 대기업 임원진의 줄소환과 대규모 압수수색 등이 먼저 진행될 것으로 전망됩니다. 잠시 뒤 이곳에서 특검 대변인의 정례 브리핑이 진행되는데요. 새로운 소식 들어오는 대로 다시 전해드리겠습니다. 지금까지 서울 대치동 특검 사무실에서 YTN 한연희입니다.▶ [원포인트생활상식] 생활 속 아이디어 공모전▶ 뉴스 덕후들의 YTN페이스북  ▶ 내가 만드는 뉴스! YTN제보[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-12-20 14:01:08
154,"삼성이 지원한 '명마'…""회장님이 보셔야 되는데""",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=055&aid=0000487270,"<앵커>자동차 사기 전에 우리가 시승을 해보듯이, 작년에 정유라 씨가 삼성에서 지원을 받아서 2~30억짜리 말로 바꾸기 전에 시승하는 장면을 저희가 입수했습니다. 우리가 이렇게 보게 될 줄도 모르고 주변 사람들이 굉장히 기뻐합니다.특별취재팀 박수진 기자입니다.<기자>지난해 9월 독일 카셀만 승마학교입니다.정유라 씨가 말에 오르기 직전 한국인 일행의 분위기가 한껏 들떠 있습니다.[정유라 선수 좋아!]어떻게 이 모습을 촬영할지도 상의합니다.[(예. 지금 동영상 찍고 있습니다.) 동영상으로 보려면 복잡해지니까 컷트(사진)만 (찍어.)]촬영의 목적은 최순실 씨에게 보여주려는 것으로 추정됩니다.[이걸 회장님(최순실)이 보셔야 되는데.][아… 이 흐뭇한… 얼마나 흐뭇해하시겠습니까. (너무 커서 용량이…메일로 보내 드릴까요?)]동영상이 촬영된 건 정유라 씨가 제주도에서 출산한 뒤 넉 달가량 지난 시점입니다.한동안 훈련을 쉬었던 정유라 씨가 다시 훈련을 재개할 무렵입니다.[변화가 일어나서 말을 좀 열심히 탔으면 좋겠는데… (동기부여가 이제 되겠죠.)]동영상에는 정유라 씨의 전남편 등 한국인 3명과 정 씨의 독일인 승마 코치인 캄플라데 씨도 등장합니다.유라 씨가 탄 말은 독일인 코치의 말에 따라 동작을 바꿉니다.[오케이. 오케이.]달리다 왼쪽과 오른쪽 다리를 바꾸거나 45도 각도로 걷는 기술 등 마장 마술의 기본 동작이 잘 훈련돼 있습니다.동영상을 입수한 민주당 박영선 의원은 정유라 씨가 이날 말 두 마리를 탔는데 각각 30억 원과 20억 원의 비싼 말이라고 밝혔습니다.또 삼성이 지원한 돈으로 말을 살 계획이었다고 말했습니다.이 훈련 장면은 최순실 씨 소유 독일 코레스포츠가 삼성전자와 220억 원 지원 계약을 마무리 짓고, 컨설팅 비용 명목으로 첫 송금을 받은 다음 날 촬영됐습니다.한국에서 미르와 K스포츠 재단 설립이 한창 진행되는 등 국정 농단이 한창 진행될 때 독일에서는 정유라 지원 프로젝트가 이뤄지고 있었던 셈입니다.  ※ ⓒ SBS & SBS콘텐츠허브 : 무단복제 및 재배포 금지☞ [스페셜] 박근혜 대통령 - 최순실 게이트의 모든 것",2016-12-21 07:31:38
155,"삼성전자, CES에 프리미엄 주방가전 대거 선보여",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008907850,"북미 프리미엄 가전시장 공략 강화…""빌트인 가전시장서 경쟁력 높일 것""(서울=연합뉴스) 정성호 기자 = 삼성전자는 내년 1월 5∼8일(현지시간) 미국 라스베이거스에서 열리는 'CES(소비자가전전시회) 2017'에서 북미형 프리미엄 주방가전 패키지를 선보인다고 22일 밝혔다.    미국에서 열리는 세계 최대의 가전전시회를 계기로 북미 프리미엄 가전시장을 적극 공략한다는 구상이다.    삼성전자는 CES에서 ▲ 냉장고 ▲ 월 오븐(붙박이형 오븐) ▲ 콤비 오븐 ▲ 쿡탑 ▲ 후드 ▲ 식기세척기 등을 전시한다.    이 패키지는 세련된 디자인에 IoT(사물인터넷) 연결성이 강화된 점이 특징이다.    색상은 삼성전자의 대표적인 메탈 디자인과 소비자 호응이 높은 블랙 스테인리스 등 2가지 색상으로 구성됐다. 모든 패키지 제품이 색상이나 핸들 등 디자인을 통일해 같이 설치했을 때 조화를 이루도록 했다.    알루미늄 아노다이징 공법을 적용해 세련되고 깔끔하게 마감 처리를 하면서도 부식·마모에 강한 내구성을 갖도록 했다.    또 모든 제품에 와이파이(Wi-Fi) 기능을 탑재해 스마트폰으로 각각의 제품을 작동하거나 상태를 확인할 수 있다.    제품별 특징을 보면 먼저 '삼성 카운터 뎁스 냉장고'는 북미 소비자들이 선호하는 4문형 서랍식 프렌치도어 타입의 제품이다.    특히 주방 조리대와 깊이를 맞춰 설치 때 깔끔하도록 했고, '플렉스존'을 둬 보관하는 재료에 따라 냉장 모드를 자유롭게 선택하도록 했다.    패키지에서 핵심인 '삼성 빌트인 월 오븐'은 두 개의 오븐을 위, 아래로 조합한 제품이다.    육류를 겉은 바삭하고 속은 촉촉하게 조리할 수 있는 '스팀 로스트 모드', 빵을 구울 때 더 잘 부풀고 식감이 부드러워지도록 하는 '스팀 베이크 모드'를 갖췄다.    오븐 조리 공간의 상하를 완벽하게 구분하는 '플렉스 듀오' 기술을 적용해 냄새 섞임에 대한 걱정 없이 두 가지 요리를 한꺼번에 조리할 수 있다. 또 조리 시간도 줄고 에너지도 절약할 수 있다.원본보기'삼성 빌트인 콤비 오븐'은 전자레인지와 오븐이 결합된 제품이다. 전자레인지 기능으로 간편 조리가 가능하고 오븐 기능을 활용해 정통 조리까지 할 수 있다.    '삼성 빌트인 쿡탑'은 인덕션과 라디언트, 가스 등 총 세 가지 유형으로 출시돼 사용자의 요리 취향이나 주방 디자인에 맞춰 선택할 수 있다.    인덕션과 라디언트는 모두 전기를 이용해 가열하는 방식이지만 인덕션의 경우 자기장 유도가열 원리를 이용해 냄비만 가열하는 방식이다.    라디언트는 복사열을 이용해 이른 시간에 가열하거나 식히는 데 유리하다.    삼성전자 관계자는 ""인덕션은 에너지 효율도 좋고 온도도 더 높게 올라가 음식맛을 내는 데도 좋지만 전용용기가 필요하다""고 설명했다.    인덕션 쿡탑은 가열성이 뛰어나고 조리도구의 크기에 맞춰 자유롭게 쓸 수 있는 '플렉스존'을 갖췄다. 불꽃의 세기를 LED(발광다이오드)로 볼 수 있게 한 '버추얼 플레임', 탈부착이 가능해 청소가 쉬운 '마그네틱 다이얼' 등의 기능도 있다.    라디언트 쿡탑은 요리 종류에 따라 미세한 예열이나 급속 가열 등 섬세한 온도 조절이 가능하다. 두 개의 화구가 연동되는 '싱크 컨트롤' 기능으로 큰 조리용기도 쓸 수 있다.    가스 쿡탑은 업계 최고 수준인 22K BTU(British Thermal Unit·영국열량단위) 화력으로 집에서도 셰프의 주방에 버금가는 조리 경험을 할 수 있게 해준다.    또 '삼성 빌트인 후드'는 강력한 모터 기술로 주방 냄새를 더 효과적으로 배출해주고 블루투스 기술을 이용해 쿡탑이 켜지면 자동으로 후드도 작동되도록 했다.    '삼성 빌트인 식기세척기'는 삼성전자만의 '워터월' 방식을 적용해 세척력을 월등히 높였고, 내부에 사각지대가 생기지 않아 모든 식기를 구석구석 깨끗이 세척해준다.    세척 완료 때 문이 자동으로 열려 건조를 돕는 기능, 일반 세척으로는 닦이지 않는 음식 잔여물들을 더 강한 수압으로 세척해주는 '존 부스터' 기능도 갖췄다.    삼성전자 관계자는 ""빌트인(붙박이) 프리미엄 가전 시장은 계속 성장하는 추세로 삼성전자 역시 앞으로 다양한 기술 혁신을 시장에 선보일 예정""이라며 ""뛰어난 기술력은 물론, 유려한 디자인과 스마트 기능까지 갖춘 제품들로 북미 빌트인 시장에서의 경쟁력을 강화해 나갈 것""이라고 말했다.원본보기sisyphe@yna.co.kr",2016-12-22 11:03:46
156,"삼성전자 임직원들, 연말 맞아 산타로 깜짝 변신",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008910142,"사업장별로 지역 아동에게 선물 전하고 트리 만들어(서울=연합뉴스) 정성호 기자 = 삼성전자는 연말을 맞아 임직원들이 산타로 깜짝 변신해 지역 아동들과 즐거운 시간을 가졌다고 23일 밝혔다.    이날 경북 구미 '삼성 스마트시티'에서는 임직원 300여명이 점심시간에 학용품, 방한용품으로 구성된 선물 1천500세트를 포장해 꿈터지역아동센터 등에 전달했다.    또 광주 '삼성 그린시티' 임직원 10명은 22일 예뜰지역아동센터를 찾아가 아동 200여 명에게 선물을 전달하고, 트리 만들기와 마술 공연도 했다.원본보기삼성전자 임직원들, 연말 맞아 산타로 깜짝 변신삼성전자는 연말을 맞아  임직원들이 산타로 깜짝 변신해 지역 아동들과 즐거운 시간을 가졌다고 23일 밝혔다. 22일 광주 '삼성 그린시티' 임직원들이 예뜰지역아동센터를 찾아가 아이들과 함께 다양한 게임을 즐기고 있다. [삼성전자 제공=연합뉴스]    기흥 '삼성 나노시티' 임직원들도 20일 과학교실을 꾸준히 운영하는 새수원지역아동센터를 방문해 방한용품을 전달하고 함께 케이크를 만들었다.원본보기삼성전자 임직원들, 연말 맞아 산타로 깜짝 변신삼성전자는 연말을 맞아  임직원들이 산타로 깜짝 변신해 지역 아동들과 즐거운 시간을 가졌다고 23일 밝혔다. 20일 기흥 '삼성 나노시티' 임직원들이 새수원지역아동센터를 방문해 아이들과 함께 크리스마스 케이크를 만들고 있다. [삼성전자 제공=연합뉴스]    sisyphe@yna.co.kr",2016-12-23 08:31:43
157,"삼성전자, CES 2017서 C랩 과제 선보인다",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0007673799,"원본보기【서울=뉴시스】최현 기자 = 삼성전자가 IT와 키즈, 뷰티 등 다양한 생활분야를 접목한 C랩(Creative Lab) 과제들을 CES 2017에서 선보인다.  C랩은 삼성전자 사내 벤처 육성 프로그램으로 직원들이 사업 아이템을 출품해 당선되면, 이를 사업화할 수 있도록 지원해주는 '인큐베이터' 역할을 한다. 삼성전자는 미국 라스베이거스에 위치한 샌즈 엑스포 스타트업관에 전시장을 마련하고 'CES(소비자가전전시회) 2017' 기간 동안 C랩 과제들을 관람객들에게 소개할 계획이라고 26일 밝혔다.  이번 CES에서는 장난감에 IT 기술을 접목한 어린이용 IoT(사물인터넷) 디바이스 '태그플러스', 피부 분석과 케어를 동시에 하는 스킨 홈케어 솔루션 '에스 스킨', 피부 속 측정을 통해 문제점을 예방해 주는 휴대용 피부 측정기기 '루미니' 등을 선보인다.  '태그플러스'는 아이들이 쉽게 사용할 수 있는 버튼 타입의 IoT 디바이스다. 클릭, 흔들기 등 직관적인 상호작용을 통해 장난감과 스마트폰, 태블릿 같은 모바일 기기를 연결한다.  '에스스킨'은 시간과 비용 제한 없이 집에서 손쉽게 피부관리를 할 수 있는 스마트 홈케어 솔루션이다. 마이크로 니들 패치와 피부 측정·케어를 돕는 휴대용 기기로 구성됐다. 휴대용 기기로 피부의 수분 함유량과 홍반, 멜라닌 지수를 측정하고, 특정 파장의 LED 빛을 사용해 개인 피부 특징에 따른 관리가 가능하다. 측정된 피부 상태 관련 정보를 스마트폰에 설치된 전용 애플리케이션으로 분석해 지속적으로 관리할 수도 있다.  '루미니'는 피부 속 문제점을 사전에 알려주는 휴대용 기기다. 스마트폰과 연동된 기기를 이용해 얼굴 전면을 촬영하면 알고리즘을 통해 여드름, 기미, 주름, 모공, 붉은기, 피지 등 겉으로 드러나지 않은 피부 문제점까지 분석한다.  분석 결과에 따라 맞춤형 화장품을 추천하거나 피부과나 전문관리사와 온라인 채팅을 통한 원격 컨설팅 서비스도 제공한다.  아울러 C랩에서 스핀오프한 기업들도 이번 CES 2017을 통해 글로벌 비즈니스 기회를 노린다.  CES 2017에는 ▲스마트 기기의 메모나 정보를 점착 메모지에 인쇄하는 소형 스마트 프린터 '망고슬래브' ▲악기에 부착하는 센서모듈을 통해 어쿠스틱 악기 연습을 도와주는 튜터 솔루션 '잼이지' ▲안경 없이 3D 영상을 볼 수 있는 모바일용 커버 액세서리 '모픽' ▲헬멧 사용자를 위한 핸즈프리 기기 '아날로그플러스' ▲건강관리를 위한 헬스케어 패션벨트 '웰트'가 참가한다.  특히 망고슬래브의 스마트 프린터 네모닉은 PC 액세서리 부문에서 'CES 2017 최고 혁신상'을 수상하며 글로벌 시장에서도 가능성을 높게 평가 받았다. C랩 출신 스타트업들의 사업화도 본격화 되고 있다. 웰트는 최근 삼성물산 패션부문과 협업해 스마트벨트 판매를 시작했으며, 다른 기업들도 내년 상반기 정식 출시를 앞두고 있다.  이재일 삼성전자 창의개발센터 상무는 ""최근 IT 기술을 기반으로 패션, 키즈, 뷰티 등 다양한 분야의 아이디어가 개발되고 있다""며 ""앞으로도 분야의 제한 없이 아이디어의 영역을 확장해 나갈 계획""이라고 말했다.  forgetmenot@newsis.com뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2016-12-26 11:00:06
158,LG·삼성·SK…대기업 전경련 탈퇴 러시 본격화(상보),https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002475203,"원본보기LG 첫 탈퇴통보, 삼성·SK도 탈퇴수순한화도 탈퇴 여부 고심중...롯데는 전경련 회원사 고수(서울=뉴스1) 재계팀 = 주요 대기업의 전국경제인연합회 탈퇴 러시가 시작됐다. LG는 올해 말 전국경제인연합회 회원사에서 탈퇴키로 하고 최근 전경련측에 이같은 방침을 정식으로 전달했다고 27일 밝혔다. 대기업 가운데 전경련에 탈퇴를 공식 통보한 것은 LG가 처음이다.이에 따라 LG는 2017년부터 전경련 회원사로서 활동에 참여하지 않을 계획이며, 회비 또한 납부하지 않는다. LG 측은 ""앞서 LG는 전경련 탈퇴 의사를 밝힌 바 있고, 이를 실행하는 차원""이라고 설명했다.삼성그룹 역시 지난 6일 국회 청문회에서 이재용 삼성전자 부회장이 전경련 탈퇴를 선언함에 따라, 탈퇴를 위한 실무절차만 남겨두고 있다. 삼성그룹 측은 ""전경련 탈퇴 입장에는 변함이 없다""며 ""전경련 회비 역시 내지 않을 계획이며 삼성그룹의 전경련 탈퇴를 위한 행정적 절차를 협의하는 회의에만 참석할 것""이라고 밝혔다.SK그룹도 전경련을 탈퇴할 계획이다. SK그룹 관계자는 ""탈퇴로 방침은 정해졌고,  방식이나 시기 등을 논의 중""이라고 밝혔다. 20곳이 넘는 SK 계열사와 연구소등이 각각 전경련에 가입돼 있어 탈퇴 절차를 밟아야 한다.한화그룹은 탈퇴 여부를 아직 확정하지 못했다. 한화그룹 측은 ""최근 청문회에서 김승연 회장이 전경련 유지에 손을 들긴 했지만, 다른 그룹들이 진행하는 것을 본 뒤 신중하게 결정하겠다""고 말했다. 현대차그룹과 두산그룹은 아직 입장은 정하지 못했다. 그렇지만 재계 움직임을 예의주시하고 있는 만큼 탈퇴러시가 가속되면 대세를 따를 가능성도 있다. 박용만 두산인프라코어 회장은 대한상공회의소 회장을 맡고 있다.롯데그룹은 전경련 회원사 지위를 고수하는데 무게를 싣고 있다. 이날 롯데관계자는 ""청문회에서 신동빈 회장이 해체보다는 존속이 필요하다는 입장을 밝혔고, 그 이후 입장이 바뀌었다거나 특별히 달라진 것은 없다""고 말했다.지난 6일 최순실 국정농단 의혹과 관련한 국조특위 청문회에서 국회의원들의 전경련 해체 요구가 이어지자 삼성과 SK가 탈퇴 의사를 밝혔고 국책은행들도 탈퇴 의사를 전달했다. 앞서 공기업 9곳도 탈퇴를 한다고 밝힌 바 있다. 공기업들은 전경련이 어버이연합 우회 지원 의혹과 미르·K스포츠 재단 설립과 관련한 스캔들에 연루되면서 전경련에 대한 부정적인 여론이 많아지자 탈퇴를 신청한 것으로 전해졌다.  전경련은 임의 단체로 회원사가 탈퇴를 신청하면 이를 검토해 반영하게 된다. 정치권과 국민들이 전경련에 쇄신을 요구하는 것은 정경유착의 고리 역할을 했다는 비판 때문이다. 어버이연합 편법지원과 미르재단,K스포츠 재단 지원 등에 전경련이 창구 역할을 한 것이 결정적인 이유다. 전경련도 회원사 탈퇴 러시에 쇄신안을 마련하고 변신을 준비하고 있다. 구본무 LG 회장의 조언처럼 헤리티지재단 식 싱크탱크역할에 집중하는 방안도 검토하고 있다. 재벌을 대변해온 전경련의 축소를 두고 재계에서는 우려도 나오고 있다. 재계 관계자는 ""차기 정권을 누가 잡을지는 몰라도 전경련이 해체된다면 향후 경제정책 운용이 더 어려운 것이 아닌가 우려된다""며 ""대안 없이 일방적인 해체가 이뤄지는 것이 걱정되는 것도 사실""이라고 지적했다.seeit@▶ 놓치면 후회! 최신 만화 보기 / 2017년 나의 운세 보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2016-12-27 11:21:47
159,"삼성, CES 2017서 2017년형 ‘파워봇’ 신제품 공개",https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002477244,"원본보기삼성전자가 내년 1월 5일부터 8일까지(현지시간) 미국 라스베이거스에서 열리는 세계 최대 가전전시회 ‘CES 2017’에서 한층 슬림해진 디자인과 강력한 흡입력을 구현해 ‘CES 혁신상’을 수상한 2017년형 ‘파워봇’ 신제품을 선보인다.‘파워봇’ 신제품은 기존의 강력한 흡입력은 유지하면서도 제품 높이가 기존의 135mm 보다 대폭 낮아진 97mm로 가구나 침대 아래 등에 쉽게 들어갈 수 있어 닿기 힘든 곳까지 꼼꼼하게 청소한다. (삼성전자 제공) 2016.12.28/뉴스1y2onhwa@news1.kr▶ 놓치면 후회! 최신 만화 보기 / 2017년 나의 운세 보기[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2016-12-28 11:00:00
