,title,url,text,date
792,8살 된 `카카오 이모티콘` 억대 매출 이모티콘 누적 1000개 넘어,http://news.mk.co.kr/newsRead.php?year=2019&no=994254,"[자료 제공 = 카카오] 카카오 이모티콘이 출시 8주년을 맞았다. 억대 매출을 올린 이모티콘 수만 1000개를 넘어 플랫폼과 창작자의 동반성장이 이어지고 있다.28일 카카오가 이모티콘 출시 8주년을 맞아 발표한 트렌드에 따르면 카카오 이모티콘은 지난 2011년 11월 출시 이후 모바일 의사소통의 주요 수단으로 자리잡으면서 8년 연속 신장세를 이어가고 있다. 6개로 시작한 카카오 이모티콘은 현재 카카오 이모티콘 스토어 누적 상품 수 기준 7500개를 넘었고, 누적 구매자 수는 2100만명에 달한다. 월 평균 사용자 수는 2900만명으로, 월 평균 발신량은 23억건을 기록했다.또한, 출시 후 억대 누적 매출을 달성한 이모티콘은 1000개를 돌파했으며, 이 가운데 10억원 이상의 누적 매출을 기록한 이모티콘 시리즈는 55개에 이른다.googletag.display(""google_dfp_MC_2x1,fluid"");카카오 관계자는 ""카카오 이모티콘 스토어를 기반으로 작가들의 창작 활동이 수익으로 연결되는 과정을 꾸준히 거듭해가며 플랫폼과 창작자 모두 견고한 동반성장을 이어가고 있는 셈""이라고 설명했다.googletag.display(""google_dfp_MC_250x250""); 특히, 올 한해 가장 있기 있는 이모티콘으로는 ▲익명이 ▲엄마덕후 ▲오구 ▲세숑 ▲늬에시가 선정됐다. 베스트·스테디셀러 이모티콘 외에 올해 첫 선을 보인 신진 작가의 새로운 캐릭터도 높은 관심을 받아 인기 대열에 합류했다. ▲만찢남 ▲놀자곰 ▲귀염뽀쨕 ▲언행불일치 ▲아싸토끼 등이다. ▲신묘한 힘 ▲스윙스 ▲펭수 ▲재일이 ▲김애용 등 유명 인플루언서나 연예인 이모티콘도 인기를 끌었다.김희정 카카오 디지털아이템팀장은 ""카카오 이모티콘 스토어를 통해 창작자의 콘텐츠 제작이 수익 창출과 연결될 수 있는 다양한 기회와 환경을 제공함으로써 이모티콘 생태계를 보다 확장해 나가고 있다""며 ""더 많은 작가들의 다채로운 이모티콘 창작 활동을 기대하고 있다""고 말했다.[디지털뉴스국 배윤경 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.28
793,카카오 클레이튼에 SK·GS·한화 합류,http://news.mk.co.kr/newsRead.php?year=2019&no=995396,"▶ 여기를 누르시면 크게 보실 수 있습니다 카카오 블록체인 기술 계열사 그라운드X는 자체 개발한 퍼블릭 블록체인 플랫폼 `클레이튼`의 거버넌스 카운슬에 SK네트웍스, GS홈쇼핑, 한화시스템 등 3사가 합류했다고 28일 밝혔다.클레이튼 거버넌스 카운슬은 클레이튼의 기술 및 사업 등에 대한 주요 의사결정과 클레이튼의 합의 노드 운영을 담당하는 합의체다. 지난 6월 말 클레이튼의 메인넷과 함께 공개됐다. 플랫폼 운영을 넘어 클레이튼 기반 신규 서비스를 공동 개발하거나 참여사의 기존 사업에 클레이튼의 블록체인 기술을 접목하는 방안도 논의 중이다. 클레이튼 거버넌스 카운슬은 이미 IT, 금융, 게임 등 각 산업을 대표하는 27개의 글로벌 기업으로 구성됐다. 특히 한국, 중국, 일본 등의 지역에서 사업을 활발히 주도하고 있는 아시아 거점 기업 위주로 거버넌스 카운슬을 꾸렸다. 앞서 LG전자·LG상사 등 `LG그룹`의 계열사, 넷마블, 셀트리온, 카카오 등의 국내 주요 기업과 글로벌 암호화폐 거래소 `바이낸스`, 필리핀 은행인 `필리핀 유니온뱅크`, 중국 완샹 블록체인랩스의 전략적 파트너인 홍콩의 핀테크 기업 `해쉬키` 등도 참여 중이다.  googletag.display(""google_dfp_MC_2x1,fluid"");이번에 합류한 3사 역시 클레이튼의 안정적인 운영과 블록체인 산업 활성화에 주력할 예정이다. 그라운드X에서는 SK, GS, 한화의 계열사가 합류하면서 국내 주요 대기업 대다수가 클레이튼에 합류했다고 설명했다.SK네트웍스는 SK그룹의 유통·서비스 분야를 담당하는 기업으로 정보통신 유통·렌터카 및 자동차 관련 모빌리티 서비스·무역·생활가전 등 사업을 통해 고객가치를 만들고 있다. GS홈쇼핑은 GS그룹의 홈쇼핑 기업으로 TV·모바일·인터넷 등을 통한 온라인 쇼핑 서비스를 제공한다. 한화시스템은 한화그룹의 정보통신기술(IT) 계열사로 디지털 방산 기술과 ICT 서비스를 제공하는 글로벌 솔루션 기업이다.googletag.display(""google_dfp_MC_250x250""); 한재선 그라운드X 대표는 ""전문성과 책임감, 그리고 높은 기업 가치를 근간으로 하는 국내 대표 기업과 클레이튼을 함께 운영하게 돼 플랫폼 안정성과 신뢰도를 더욱 높일 수 있을 것으로 기대한다""며 ""거버넌스 카운슬을 지속적으로 확대해 블록체인 대중화를 위한 장기적 성장 동력을 마련할 것""이라고 말했다.[이지영 D.STREET(디스트리트) 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.28
794,"네오플라이 “암호화폐 지갑, 카카오톡처럼 쉽게 쓸 수 있게 할 것”",http://news.mk.co.kr/newsRead.php?year=2019&no=996121,"▶ 여기를 누르시면 크게 보실 수 있습니다 “블록체인 대중화를 위해서는 가족, 친구, 지인이 카카오톡을 쓰는 것처럼 암호화폐 지갑도 쉽게 사용할 수 있어야 합니다.” 김보람 네오플라이 제품총괄은 28일 서울 강남구에 위치한 모스 스튜디오에서 열린 `클레이튼 거버넌스 카운슬 써밋 2019`에서 “뛰어난 사용자 경험(UX), 사용자 인터페이스(UI)는 블록체인 대중화의 필수 조건”이라며 “기존 핀테크 앱 수준의 UI, UX를 구현한 암호화폐 지갑을 만들었다”고 말했다. 네오플라이는 게임 개발 및 퍼블리싱 기업 네오위즈의 투자 부문 자회사이자 블록체인 개발사다.`클레이튼 거버넌스 카운슬 써밋 2019`는 클레이튼의 기술·사업 등에 관한 의사결정과 합의 노드 운영을 담당하는 컨소시엄인 클레이튼 거버넌스 카운슬의 비전 및 계획을 공유하기 위해 마련한 행사다. 카운슬은 네오플라이를 비롯 LG전자, 넷마블 등 27개 기업으로 구성돼 있다.googletag.display(""google_dfp_MC_2x1,fluid"");김 총괄은 서비스 소개에 앞서 클레이튼이 허가형 블록체인 플랫폼이어서 카운슬에 합류하게 됐다고 밝혔다. 허가형 블록체인이 본업에 집중하기에 유리하다는 것이다. 그는 “오픈 플랫폼인 이오스는 토큰 보유자에게 표를 받아야 노드를 운영할 수 있다”며 “운영사 간 이해관계를 고려하고, 중국 기업이 많은 업계 특성 상 꽌시(관계)도 신경써야 하는 등 복잡한 부분이 많았다”고 말했다.네오플라이는 암호화폐 지갑 서비스 엔블록스 월렛(nBlocks Wallet)을 준비하고 있다. 엔블록스 월렛은 간단하고 안전한 암호화폐 지갑을 지향한다. 이를 위해 구글이나 페이스북 계정을 이용해 쉽게 가입할 수 있도록 했다. 현재 엔블록스 월렛에서 지원하는 플랫폼은 클레이튼, 이더리움, 이오스다. 향후 온톨로지를 비롯한 다른 블록체인 플랫폼도 지원할 예정이다.김 총괄은 보안 부문에도 많은 신경을 썼다고 강조했다. 엔블록스 월렛의 개인키 관리는 샤미르의 비밀공유 방식으로 이뤄진다. 비밀공유는 하나의 개인키를 분리해 여러 곳에 분산 저장하는 방식이다. 개인키나 스마트폰 기기를 분실한 경우, 기존에 등록했던 전화번호나 이메일 인증, 구글 OTP 등의 수단을 통해 본인인증을 거쳐 개인키를 복원할 수 있다. 김 총괄은 “비밀공유 방식을 이용하면 개인키를 쉽게 보관할 수 있다”며 “누군가 키를 탈취하더라도 전체 키가 공개되지 않도록 설계함으로써 안정성을 높였다”고 밝혔다.이외에도 개인키를 복구하는 기능, 기기가 해킹되었을 때 전체 키를 보호하는 기능, 서버가 해킹 당했을 때 키를 보호하는 기능, 지갑 내부에서 생성한 개인키를 서드파티(제3자)가 활용할 수 있는 기능을 지원한다.googletag.display(""google_dfp_MC_250x250""); 한편 김 총괄은 클레이튼 비앱 ‘엔블록스 헌터’도 개발하고 있다고 밝혔다. 엔블록스 헌트는 증강현실(AR)과 위치 기반 서비스(LBS) 기술을 접목해 이용자가 실제 장소를 직접 돌아다니며 블록체인 토큰을 탐색하고 획득하도록 유도하는 게임 요소를 가미한 증강현실 서비스다. [김도윤 디스트리트(D.STREET) 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.28
795,"카카오 암호화폐 지갑, 내년 상반기 출시된다",http://news.mk.co.kr/newsRead.php?year=2019&no=1000203,"카카오가 내년에 암호화폐 지갑을 출시한다. 2020년 상반기에 웹 브라우저 버전의 암호화폐 지갑을 선보인 뒤, 하반기에는 모바일용 암호화폐 지갑을 누구나 이용할 수 있게 하겠다는 포부다.카카오 블록체인 계열사 그라운드X는 28일 서울 강남구 모스 스튜디오에서 열린 `클레이튼 거버넌스 카운슬 써밋`에서 이같은 계획을 내놨다. 배상언 그라운드X 프로덕트 부문장은 ""오는 2020년 상반기 웹 브라우저 버전의 암호화폐 지갑 `카이카스(KAIKAS)`를 우선 선보일 예정이며, 2020년 하반기에는 모바일 암호화폐 지갑 `클립(Klip)`을 누구나 이용할 수 있게 하겠다""고 밝혔다.클립은 블록체인 기술이 적용된 암호화폐 지갑으로 `카카오톡` 메신저를 통해 이용할 수 있게 된다. 이용자는 클레이튼을 기반으로 발행된 토큰(암호화폐)과 카카오 암호화폐 `클레이`를 클립에서 관리할 수 있다.googletag.display(""google_dfp_MC_2x1,fluid"");그라운드X는 ""별도 앱을 설치하지 않아도 누구나 쉽게 암호화폐 지갑을 이용할 수 있도록 카카오톡 내에 서비스를 추가한다""고 밝혔다. 카카오톡이 확보한 5000만명의 국내·외 이용자의 접근성을 높이고 편의성을 증대시키기 위한 전략으로 분석된다.배 부문장은 ""오는 2020년 하반기면 클레이 뿐 아니라 게임 아이템이나 대체불가능한토큰(NFT)을 보관·거래하는 기능이 추가될 것""이라며 ""(카카오톡을 통해 서비스되는) 클립은 블록체인 대중화를 이끌 단초인 만큼 내부적으로 완벽한 테스트를 거쳐 완성도 높은 서비스를 출시하겠다""고 강조했다.특히 이날 행사에는 여민수 카카오 대표가 직접 환영사를 통해 카카오가 블록체인 대중화를 위해 앞장서겠다는 의지를 피력했다.googletag.display(""google_dfp_MC_250x250""); 여 대표는 ""4차산업혁명에서 디지털 트랜스포메이션이 커다란 화두로 떠올랐고 이 토대가 되는 기술이 블록체인이라고 생각한다""며 ""블록체인 매스어답션(대중화)의 토대를 카카오가 준비하겠다""고 말했다.이날 행사는 그라운드X가 지난 6월 출시한 블록체인 플랫폼 `클레이튼`을 공동 운영하는 파트너사(클레이튼 거버넌스 카운슬)의 정보공유를 위해 개최됐다. 클레이튼 거버넌스 카운슬은 클레이튼의 기술 및 사업에 대한 주요 의사결정과 합의노드 운영을 담당하는 기업연합이다. LG전자, 넷마블, 필리핀 유니온뱅크 등 국내·외 27여개 기업으로 구성돼 있다.[홍성용 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.29
796,"카카오뱅크, 우리사주조합에 510만주 발행",http://news.mk.co.kr/newsRead.php?year=2019&no=998831,"한국카카오은행은 지난 3월 도입한 주식보상제도 관련 우리사주납입이 완료돼 우리사주조합에 신주를 발행했다고 29일 밝혔다.우리사주조합 대상 신주 발행규모 510만주이며 금액으로는 255억원이다. 지분율은 1.4%다.이에 따라 카카오뱅크의 납입자본금은 1조8000억원에서 1조8255억원으로 증가했다.앞서 카카오뱅크는 올해 3월 임직원들을 위한 장기 보상 방안으로 우리사주제와 주식매수선택권(스톡옵션) 제도를 도입했다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.29
797,"카카오게임즈, 게임 4종 겨울 시즌 업데이트로 이용자층 공략 나선다",http://game.mk.co.kr/view.php?year=2019&no=997524,"카카오게임즈(각자대표 남궁훈, 조계현)가 게임 4종의 대규모 업데이트로 겨울시즌 이용자층 공략에 나선다.업데이트 되는 게임은 핵 앤 슬래시 RPG ‘패스 오브 엑자일’, 인기 게임 판타지 웹소설 IP를 활용한 오픈월드 MMORPG ‘달빛조각사’, 매력적인 미소녀들과 길드를 만들어 모험을 떠나는 애니메이션 RPG ‘프린세스 커넥트! Re:Dive(리:다이브)’, 전세계 2,500 만 명이 경험한 유명 PC MMORPG ‘테라’ IP를 활용한 MMORPG ‘테라 클래식’이다.PC 온라인 게임 ‘패스 오브 엑자일’은 오는 12월 14일 새로운 확장팩 ‘패스 오브 엑자일: 아틀라스의 정복자’로 이용자들을 찾아간다. 이번 확장팩은 아틀라스의 정복자 5인 보스를 각각 제압하고 획득한 특별한 아이템으로 지도를 발견해 나가는 새로운 스토리다. 이와 함께 다양한 신규 아이템과 스킬이 추가되고, 새로운 글로벌 리그 ‘변형’도 선보인다. ‘변형’ 리그는 몬스터를 조합해 나만의 보스를 만들어 다양한 보상을 얻을 수 있다. 오픈월드 MMORPG ‘달빛조각사’는 오는 12월 3일 ‘Book 2.0 브렌트 왕국’ 첫 대규모 업데이트를 진행한다.▲‘세라보그 성 북부’, ‘고요한 평원’, ‘자작나무 호수’ 등 총 9종의 신규 지역, ▲거래소 시스템 전면 개편, ▲NPC와 교류할 수 있는 ‘호감도 시스템’ 도입과 ‘수중 던전(호수의 심장)’, ‘북부 하수도’ 등 ‘혼돈의 입구’ 2종과 신규 던전 용 특별 장비를 추가하는 등 신규 콘텐츠 업데이트로, 이용자들을 새로운 재미가 더해진 ‘로열로드’로 이끈다.  ‘프린세스 커넥트! Re:Dive(리:다이브)’에 지난 28일 ‘프린세스 페스’ 이벤트와 신규 캐릭터 ‘크리스티나’ 업데이트를 진행했다.  ‘프린세스 페스’는 강력한 한정 캐릭터 출시와 함께 3성 캐릭터 출현 확률이 2배로 증가하는 특별 이벤트로 일정 기간 동안 한정판 캐릭터인 ‘크리스티나’를 획득할 수 있다.googletag.cmd.push(function () { googletag.display('MC_Rectangle'); });이 캐릭터는 전방의 적에게 강력한 데미지를 입히고 일정 시간 동안 모든 물리 공격을 피할 수 있는 강력한 필살기 ‘넘버즈 아발론’이 특징이다. 모바일 MMORPG ‘테라 클래식’도 지난 28일부터 ‘겨울맞이 업데이트’로 이용자들을 찾아간다. ▲근접 직업 중 ‘무사’, ‘창기사’의 밸런스 조정, ▲기존 사용 장비에 재료를 추가해 강화 할 수 있는 ‘장비 업그레이드’ 시스템 도입, ▲시즌 최종 길드전 랭킹 상위 4위까지 자동으로 참여할 수 있는 ‘길드전 4강전’ 진행 등 기대감을 불러일으키는 업데이트를 진행한다.겨울시즌에 어울리는 신규 ‘코스튬’ 및 ‘무기 스킨’ 업데이트로 매력적 캐릭터 연출과 함께 게임 내에서 훈훈한 겨울을 보낼 수 있다.[안희찬기자 chani@mkinternet.com][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]                        window.jQuery || document.write(""<script src='http://common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.29
798,"""집단 성폭행은 중대하고 심각한 범죄""…정준영 6년·최종훈 5년 실형",http://news.mk.co.kr/newsRead.php?year=2019&no=1000566,"만취한 여성을 집단 성폭행하고 성관계 동영상을 불법 촬영 및 유포한 혐의로 재판에 넘겨진 가수 정준영씨와 최종훈씨가 1심에서 실형을 받았다.지난 29일 서울중앙지법 형사29부(부장판사 강성수)는 성폭력 범죄의 처벌 등에 관한 특례법 위반(특수준강간) 등 혐의로 기소된 정씨에게 징역 6년, 최씨에게 징역 5년을 선고했다. 또 이들에게 80시간의 성폭력 치료 프로그램 이수와 5년간 아동·청소년 시설 등에 대한 취업 제한을 명령하고, 보호관찰 청구는 기각했다.이들과 함께 범행을 저지른 그룹 소녀시대 멤버 유리의 친오빠 권모씨에게 징역 4년, 클럽 버닝썬 직원 김모씨에게 징역 5년, 연예기획사 전 직원 허모씨에게 징역 8개월에 집행유예 2년을 각각 선고했다.googletag.display(""google_dfp_MC_2x1,fluid"");이들은 지난 2015~2016년 강원도 홍천과 대구 등지에서 평소 알고 지내던 연예인 지망생이나 클럽에서 만난 여성들을 수차례에 걸쳐 집단 성폭행하고 동의 없이 성관계 영상을 촬영한 혐의 등으로 기소됐다. 이들의 범행은 클럽 버닝썬 사태가 한창이던 올 초 가수 승리 등이 참여한 카카오톡 단체 대화방에 정씨가 불법 촬영한 성관계 동영상을 10여차례 올렸던 사실이 뒤늦게 드러나며 덜미를 잡혔다.정씨 측은 ""해당 직원이 본인 동의 없이 파일을 타인에게 넘긴 것은 개인정보보호법 위반""이라며 ""불법으로 수집된 증거는 증거능력이 없다""고 주장했다.googletag.display(""google_dfp_MC_250x250""); 이에 재판부는 ""제보의 동기는 공공의 이익을 위한 것으로서 정씨의 개인 인격권이 침해된 것보다 우월하다""며 ""호기심으로 장난을 쳤다고 하기엔 범행이 너무 중대하고 심각해 엄중 처벌이 불가피하다. 피해자들이 엄한 처벌을 바라고 있다""고 지적했다구속 상태로 재판을 받아온 정씨와 최씨는 이날 검은 정장 차림으로 법정에 나와 50여분간의 선고 내내 굳은 표정으로 고개를 숙이고 있었다. 이들은 실형이 선고되자 얼굴을 두 손으로 감싼 채 한참 동안 울음을 멈추지 못했다.[디지털뉴스국 이세현 인턴기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.11.30
799,"전화로 ""검찰입니다"" 일단 의심부터 하세요",http://news.mk.co.kr/newsRead.php?year=2019&no=1002815," 사기전화(보이스피싱)로 재산상 피해를 입은 사람들 대다수가 검찰이나 경찰 등 사법기관이나 은행 등 금융기관을 사칭한 사기범에게 속은 것으로 나타났다.1일 행정안전부 주민등록번호변경위원회(위원장 홍준형)는 보이스피싱으로 인한 재산 피해로 주민등록번호를 변경한 사람들의 신청서를 분석한 결과 검찰과 경찰 등 사법기관을 사칭한 범죄·협박 사기가 73건(51%), 금융기관을 사칭한 금융 지원 명목사기가 64건(44.8%)으로 총 95.8%라고 밝혔다. 주민등록번호 유출 경로를 살펴보면 카카오톡과 문자메시지 46건(31.5%), 원격조정 애플리케이션 28건(19.2%)으로 절반을 넘었으며, 유출 수단은 주민등록증 55건(34.2%), 주민등록 등·초본 26건(16.1%), 운전면허증 19건(11.8%) 순이었다.재산 피해액은 1인당 1000만원에서 5000만원이 66건(54.1%)으로 가장 많았으며 100만원에서 1000만원이 31건(25.4%)으로 뒤를 이었다. 신청인 가운데는 3억원가량 피해를 본 사례도 있었다. 주민등록변경위원회는 올해 1월부터 11월까지 사기전화로 재산상 피해를 본 피해자의 신청건 158건에 대해 주민등록 변경 심사를 진행했으며 그중 143건을 변경했다. 신청자 성별은 여성이 90명(57%)으로 남성 68명(43%)보다 많았다. 연령대는 20대가 39명(24.7%), 50대가 42명(26.6%)이었다.홍준형 위원장은 ""보이스피싱으로 인한 주민등록번호 유출과 향후 2차 피해 우려로 불안해하시는 많은 분들이 위원회를 찾았다""면서 ""주민등록번호 변경제도는 개인정보 자기 결정권이 존중될 수 있는 최소한의 방어 수단으로 2차 피해를 예방할 수 있어 불안감 해소에 도움이 된다""고 말했다. 변경위원회는 신분도용·가정폭력·데이트폭력 등 다양한 사유로 주민등록번호가 변경된 현황도 조사해 유사 피해자들의 2차 피해를 방지할 계획이다. [김효혜 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.12.01
800,"카카오페이, 대출비교 특별상품으로 사용자 혜택 강화",http://news.mk.co.kr/newsRead.php?year=2019&no=1004387," 생활 금융 플랫폼 카카오페이가 대출 수요가 있는 사용자들을 위한 `대출비교` 특별상품을 선보이며 서비스 강화에 나선다고 2일 밝혔다.카카오페이는 지난 10월 자사 플랫폼에서 여러 대출 상품의 정보를 한 눈에 비교할 수 있는 `대출비교`를 오픈했다. 출시 2개월 만에 가입자수 200만 명을 돌파한 `신용조회`로 자신의 신용등급을 확인한 후, 이를 기반으로 사용자의 조건·상황에 부합하는 다양한 대출 상품을 편리하게 비교할 수 있다.대출 수요가 있는 사용자들을 위해 22개 금융사(1금융권 6개, 2금융권 16개)의 신용대출?담보대출 등 50여 개를 상품을 제공하고 있으며, 사용자는 자신의 신용등급에 맞춰 원하는 한도와 금리 조건 등을 편리하게 탐색하고 비교할 수 있다. 상품을 선택하면 예상금리 확인 및 상환금 계산도 가능하다.googletag.display(""google_dfp_MC_2x1,fluid"");카카오페이는 2일부터 대출이 필요한 사용자들에게 실질적인 혜택을 제공하기 위해 금융사와 협력하여 저금리·고한도의 특별상품을 새롭게 선보인다. 먼저, 씨티은행과 함께 최저금리 2.36%, 최대한도 1억8000만 원의 직장인 신용대출 상품을 연말까지 제공한다. 온라인 금리인하 0.5%에 카카오페이 우대금리 0.8%가 더해져 최대 1.3%p의 금리 인하 혜택을 받을 수 있다. 12월 31일까지 신청하면 중도상환수수료도 면제된다.googletag.display(""google_dfp_MC_250x250""); 또 상대적으로 대출이 용이한 고신용(1~3등급) 사용자 뿐 아니라 중신용(3~7등급) 사용자들도 시중보다 저렴한 금리 혜택을 받을 수 있도록 특별상품을 지속적으로 확대할 예정이다.아울러 카카오페이는 금융위원회 혁신금융서비스 지정을 발판 삼아 서비스를 더욱 고도화할 계획이다. 카카오페이는 지난 10월 2일 금융위로부터 여러 금융사의 대출 상품 정보를 사용자에게 중개할 수 있도록 규제 특례를 받은 바 있다. 현재는 신용등급 기준으로 상품 비교가 가능하지만, 앞으로는 카카오페이 플랫폼에서 대출 수요자의 신청 정보를 바탕으로 확정된 대출 조건에 맞는 상품을 비교하고 신청까지 할 수 있도록 사용자의 편의성을 높여간다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.12.02
801,"카카오페이-한국씨티은행, 직장인 신용대출 최대 1.3%P 특별 금리 인하",http://news.mk.co.kr/newsRead.php?year=2019&no=1006287,"한국씨티은행과 카카오페이는 이달 말일까지 직장인 신용대출 신청 고객에게 최대 1.3%포인트의 금리인하 혜택을 제공한다고 2일 밝혔다. 혜택은 카카오페이 대출비교 서비스를 통해 씨티은행 직장인 신용대출을 신청하고, 신청 과정에서 카카오페이 우대코드를 입력하면 받을 수 있다.씨티은행 거래 여부와 관계 없이 카카오페이가 이달 말일까지 제공하는 제휴 특별금리 0.8%포인트에, 기존 온라인 금리인하 0.5%포인트를 더해 최대 1.3%포인트 인하 효과를 볼 수 있다. 모든 혜택을 더하면 최저 금리는 현재 2.36% 수준이며 최대 한도는 1억8000만원이다. 이달 말일까지 신청하면 중도상환수수료도 면제된다.한편 카카오페이 대출비교는 1·2금융권의 22개 금융사에서 제공하는 신용·담보대출 상품을 고객이 원하는 한도·금리 조건에 맞춰 편리하게 비교할 수 있는 플랫폼으로, 앞서 지난 10월 금융위원회 혁신금융서비스로 지정돼 서비스를 시작했다. 카카오페이 관계자는 ""고신용자뿐 아니라 중신용 고객도 시중보다 저렴한 금리 혜택을 누릴 수 있도록 특별상품을 지속적으로 확대하겠다""고 밝혔다.[정주원 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.12.02
802,"한국씨티은행 직장인 신용대출, 연말까지 특별 금리 인하 혜택",http://news.mk.co.kr/newsRead.php?year=2019&no=1004438," 한국씨티은행은 카카오페이 대출비교 서비스를 통해 씨티 직장인 신용대출을 신청하고, 신청 절차에서 카카오페이 우대코드를 입력한 고객에게올해 연말까지 기존 카카오페이 제휴금리 0.5%에 특별판매 우대금리 0.3%를 더한 0.8%포인트 금리인하 혜택을 제공하는 특별 이벤트를 진행한다고 2일 밝혔다. 이번 특별판매 우대금리에 온라인 신청 우대금리 0.5% 혜택까지 더하면 최저 연 2.36%부터 신청 가능하다.씨티 온라인 직장인 신용대출은 번거로운 증빙서류 없이 한국씨티은행과 거래가 없는 고객도 간편하게 이용할 수 있다. 또한 한국씨티은행 거래 여부와 관계 없이 연 0.5%포인트의 금리인하 혜택을 제공하며, 12월31일까지 대출을 신청하는 고객 모두에게 중도상환수수료를 면제해 주는 프로모션도 함께 진행 중이다.한국씨티은행 관계자는 ""월 소득의 최대 27배까지 가능한 넉넉한 한도와 절차의 간편함 그리고 신청부터 입금까지 1시간밖에 걸리지 않는 장점으로 인해 이용고객이 꾸준히 늘고 있다""며 ""기존 온라인 금리인하 0.5%에 카카오페이 이용 시 받을 수 있는 0.8%를 더해 최대 1.3%포인트의 금리인하 혜택을 받을 수 있는 이번 기회를 통해 더 많은 고객들이 쉽고 빠른 씨티 온라인 직장인 신용대출을 경험해 보길 바란다""고 밝혔다.[디지털뉴스국 김진솔 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.12.02
803,카카오엔터프라이즈 출범…카카오 인공지능 생태계 확대,http://news.mk.co.kr/newsRead.php?year=2019&no=1009499," 카카오엔터프라이즈가 3일 공식 출범했다. 카카오엔터프라이즈는 지난 5월 카카오의 사내 독립기업(CIC)으로 조직 개편됐던 AI랩이 분사한 회사다.백상엽 카카오엔터프라이즈 대표는 ""카카오엔터프라이즈는 카카오의 인공지능(AI) 기술 및 서비스 운영 노하우를 기업 맞춤형 서비스로 진화시켜 국내 대표 기업형(엔터프라이즈) IT 플랫폼 사업자로 성장할 것"" 이라며 ""이를 통해 개인과 기업, 기업과 기업을 연결하는 새로운 기술과 환경을 선보이겠다""고 밝혔다. 카카오엔터프라이즈는 기업형 IT 시장에서 서비스형플랫폼(PaaS)과 서비스형소프트웨어(SaaS)를 내세운다. 자동차와 주택 등 건설산업 중심으로 진행되던 카카오의 AI 플랫폼 ’카카오i’를 유통, 소비재, 엔터테인먼트 산업으로 확장할 계획이다. IoT, 스마트 스피커, 로봇 등과 연계한다.googletag.display(""google_dfp_MC_2x1,fluid"");기업용 메신저도 준비하고 있다. 기업이 원하는 보안과 관리 기능을 추가하고, 업무 효율성을 높일 수 있도록 AI를 비롯해 고도화된 검색 기능을 기업용 메신저에 넣을 예정이다. 카카오i 활용 및 다양한 클라우드 구축을 위해 적극적인 연구개발(R&D)과 투자에도 나선다. 카카오엔터프라이즈에 따르면 출범 전부터 헬스케어, 금융, 유통·물류, 제조 등의 주요 기업들과 협업을 준비해 업무협약(MOU) 체결을 앞두고 있다. 카카오엔터프라이즈는 ""모든 것에 AI를 더해 연결하고, 문제를 해결하고, 새로운 가치를 창조한다는 Connect. Solve. Create. +AI라는 슬로건을 바탕으로 카카오톡 기반의 운영 노하우와 AI 기술을 더해 전 산업분야의 디지털 트랜스포메이션을 선도할 것""이라고 전했다.[디지털뉴스국 배윤경 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]        window.jQuery || document.write(""<script src='//common.mk.co.kr/common/include/mklib/jquery.js'>"")",2019.12.03
