,title,time
73,삼성SDI 천안사업장 '노사화합' 김장담그기,2016-11-23 17:51:07
74,[특징주]삼성SDI·LG화학 약세…中 배터리 인증기준 강화,2016-11-25 10:21:04
75,"[시동건 스마트카]삼성SDI·LG화학, 전기차 배터리는 도약의 힘",2016-12-04 06:55:05
76,"삼성SDI, 美 '루시드모터스' 전기차 배터리 공급업체 선정",2016-12-08 08:20:22
77,"삼성SDI, 中 규제완화 움직임 등에 배터리 매출 기대 '好好'",2016-12-13 10:52:30
78,"키움증권 ""삼성SDI, 내년 적자 폭 줄어들 듯""",2016-12-15 08:48:34
79,"'테슬라 대항마' 루시드 모터스, 삼성SDI 이어 LG화학과도 협력",2016-12-20 14:58:03
80,"삼성SDI, 악재는 가고 호재가 밀려온다",2016-12-22 16:19:03
81,"일진그룹, 디스플레이 대표에 박제승 전 삼성SDI 부사장 선임",2016-12-26 13:32:59
82,"NH투자 ""삼성SDI, 4분기에도 적자지속…목표가↓""",2016-12-29 08:26:57
83,삼성SDI 배터리 갤S8에 계속 쓴다,2017-01-03 17:25:05
84,"삼성SDI, 급속충전 기술 접목한 600㎞ 주행 가능 셀 공개",2017-01-09 09:00:00
85,"신한금투 ""삼성SDI, 삼성디스플레이만으로는 부족""",2017-01-17 08:47:58
86,삼성SDI `갤노트7` 딛고 `갤S8` 배터리로 부활 가능할까?(종합),2017-01-23 14:39:03
87,악재 속에서도 삼성SDI ESS 흑자전환 '눈길'(종합),2017-01-24 17:40:17
88,"삼성SDI, 세계적 골프카트 ‘E-Z-GO’에 배터리 탑재",2017-01-26 08:20:03
89,"'재출발' 삼성SDI 헝가리공장 직원, 한국서 배터리 연수",2017-01-30 10:03:27
90,"포스코 리튬 공장 준공, LG화학·삼성SDI에 공급",2017-02-07 13:38:40
91,중국 삼성SDI 톈진공장 폐기물저장소 화재,2017-02-08 16:34:23
92,[부고] 조남성 삼성SDI 사장 장인상 외,2017-02-10 14:17:02
93,[공매도 과열 종목 지정제 내달 시행] 단기 수급 개선 기대...삼성SDI 등 주목을,2017-02-20 17:40:02
94,"삼성SDI, 美에 세계 최대 규모 ESS용 배터리 공급",2017-02-27 08:28:36
95,"삼성SDI, 신임 대표에 전영현 삼성전자 사장 내정",2017-02-28 14:33:46
96,"삼성SDI 이끌 전영현 사장, 위기 돌파할 구원투수 될까",2017-03-02 11:39:25
97,"삼성SDI, 전자 출신 안태혁 부사장 선임",2017-03-06 17:43:13
98,"EU, 삼성SDI에 담합 과징금 1800억원 판결",2017-03-10 09:20:01
99,"삼성SDI, 고용량·고출력 ESS 신제품 공개",2017-03-14 10:48:47
100,"삼성SDI, 친환경 전기차 사업 대폭 강화",2017-03-17 09:18:12
101,삼성SDI 사외이사 4명 전원 감사위원 재선임,2017-03-24 09:55:16
102,"삼성SDI, 전동공구용 배터리 누적판매량 12억셀 돌파",2017-03-27 10:41:18
103,"대신증권 ""삼성SDI 2분기 흑자 전환…목표가 올려""",2017-03-29 08:16:45
104,삼성SDI에 부는 ‘샐러던트’ 열풍,2017-04-04 09:35:02
105,"'中 리스크' 삼성SDI·LG화학, 유럽 등 새 시장 개척 활로 모색",2017-04-05 06:45:04
106,[부고]신정순 삼성SDI 상무 장모상 외,2017-04-06 16:56:02
107,"5분기 적자 삼성SDI, 올해 부진턴다…흑자전환 '기대'",2017-04-10 10:27:45
108,"삼성SDI, 작년 전기자전거용 리튬이온 배터리 1위 수성",2017-04-12 14:18:32
109,"삼성전자, 삼성SDI SOH 반도체 재료 거래처 다변화",2017-04-16 18:03:02
110,"NH투자 ""삼성SDI, 영업가치 개선…'매수'로 상향""",2017-04-18 08:19:56
111,"삼성SDI,무정전 전원장치 시장서 급성장",2017-04-20 17:41:08
112,"[단독] 삼성SDI, 아이폰에 OLED소재 공급",2017-04-24 17:39:13
113,"[종합]삼성SDI, 6분기 연속 영업적자",2017-04-27 15:57:30
114,LG화학·삼성SDI의 '쾌거',2017-05-08 17:55:03
115,"삼성SDI, 52주 신고가…삼성디스플레이 지분 가치 부각",2017-05-12 11:38:04
116,"삼성SDI, 전무 등 임원 6명 승진 인사",2017-05-16 09:55:30
117,"키움증권 ""삼성SDI, 업황 긍정적 변화 조짐…목표가↑""",2017-05-18 08:15:23
118,현대자동타·삼성SDI·아모레…덜오른 실적주 '키맞추기' 시작됐다,2017-05-21 14:40:04
119,"이재용 공판 ""삼성SDI 처분지분 축소, 첫 사례로 해석분분 탓""",2017-05-25 07:06:22
120,"""삼성SDI, 10분기만에 흑자전환 전망""",2017-05-29 09:53:42
121,"삼성SDI, 헝가리에 전기차용 배터리 공장 준공",2017-05-30 09:02:56
122,"[Hot-Line] ""삼성SDI, 중대형전지 실적 개선 더디다""",2017-06-01 08:17:04
123,"울주군보건소, 삼성SDI와 건강한 사업장 만들기",2017-06-12 15:35:09
124,"""수당도 받고 퇴직 후도 대비하고"" 삼성SDI에 '마이스터 열풍'",2017-06-15 09:36:39
125,"메모리신화 전영현 사장…삼성SDI, 7분기만 흑자전환 이끈다",2017-06-20 06:01:09
126,"독일 전기車 질주…LG화학·삼성SDI, 中 악재 유럽서 뚫는다",2017-06-23 06:35:03
127,[동반성장지수]삼성SDI·롯데리아 등 '우수' 50개사,2017-06-28 10:00:00
128,"하나금투 ""삼성SDI 2분기부터 실적 개선세 지속""",2017-06-30 08:44:03
129,"삼성SDI 창립 47주년…""최고 기술 갖추자""",2017-07-02 09:52:06
130,"""발화 막아라"" 삼성SDI-LG화학, 차세대 배터리 경쟁(종합)",2017-07-04 11:02:02
131,삼성SDI 2분기 흑자전환 전망에 52주 신고가,2017-07-05 10:27:14
132,"신한금투 ""삼성SDI 4차 산업혁명 수혜…목표가↑""",2017-07-06 08:59:47
133,"[특징주]삼성SDI, '흑자전환' 기대감에 52주 신고가",2017-07-07 10:05:23
134,삼성SDI·LG화학 배터리 2분기 적자폭 줄어,2017-07-09 15:00:41
135,"삼성SDI, 올해 순이익 6300억 달할 듯···내년엔 1조 전망",2017-07-11 10:06:09
136,[빅데이터MSI]시장심리 톱5…POSCO·신세계·호텔신라·삼성전기·삼성SDI,2017-07-13 10:04:52
137,"노트7 악몽 지우는 부품사, 삼성전기 ’영업익 3배‘ 깜짝 실적, 삼성SDI 흑자전환 기대",2017-07-21 09:48:48
138,"삼성SDI 車배터리 울산사업장, 첫 기술 마이스터 7명 배출",2017-07-24 13:47:14
139,"삼성SDI, 소형전지 흑자전환…갤럭시S8 효과",2017-07-27 17:57:36
140,"삼성SDI, 2분기 흑자전환 성공…전영현 사장 첫 성적표 '합격점'",2017-07-30 08:00:04
141,삼성전기·삼성SDI 턴어라운드 배경은 삼성전자 의존 대신 거래선 다변화 호실적,2017-08-07 09:49:25
142,"삼성SDS, 삼성SDI 전자계약시스템에 자사 블록체인 적용",2017-08-10 08:57:21
143,"[특징주]삼성SDI, 실적 개선 전망에 1.7%↑",2017-08-21 09:13:28
144,`갤노트8` 출격..삼성SDI `명예회복` 선언,2017-08-22 06:02:35
145,[빅데이터MSI]시장심리 톱5···삼성전자·삼성전기·삼성SDI·SK하이닉스·일진머티리얼즈,2017-08-25 09:21:13
146,[부음] 임영호 삼성SDI 부사장 부친상,2017-08-29 09:14:42
147,"삼성전자·삼성SDI, 9월6일 하반기 채용 원서접수..GSAT 유지(종합)",2017-08-30 17:07:38
148,"필옵틱스, 삼성SDI와 자동차용 2차전지 설비공급 계약",2017-09-11 14:07:55
149,삼성SDI '프랑크푸르트 모터쇼' 참가…전기차 배터리 선봬,2017-09-12 10:04:38
150,"[ET투자뉴스]삼성SDI, ""2018년 자동차용…"" 매수(유지)-신한금융투자",2017-09-13 09:15:42
151,[빅데이터MSI]시장심리 톱5···엔씨소프트·한화·롯데케미칼·삼성SDI·SK텔레콤,2017-09-14 08:49:52
152,"KB증권 ""삼성SDI 3분기 실적 호조…목표가↑""",2017-09-15 08:36:05
153,"대신증권 ""삼성SDI 하반기 호실적…목표가↑""",2017-09-18 08:17:07
154,봉사활동 잘하려 자격증 13개 취득…삼성SDI 김방형 차장,2017-09-20 10:41:16
155,"NH투자 ""삼성SDI 3분기 실적 개선세…목표가↑""",2017-09-26 08:29:32
156,"삼성SDI, '용량 50% 향상' 차세대 원형 배터리 공개",2017-09-27 10:36:37
157,[머니S톡] '전기자동차' 올라탄 삼성SDI,2017-10-11 05:57:22
158,"유안타증권 ""삼성SDI 실적 회복 지속…목표가↑""",2017-10-12 08:35:35
159,"배터리합작사 中지분 30% 매물로...삼성SDI, 독자경영 강화할듯",2017-10-17 17:32:10
160,"[생생코스닥] 필옵틱스, 삼성SDI 자동차용 2차전지 설비 잇달아 수주",2017-10-19 14:23:46
161,"결혼정보회사 가연-삼성SDI, 인연 찾기 이벤트 개최",2017-10-25 10:40:24
162,"[IR센터]삼성SDI, 현대중공업 실적 시장 예상치",2017-10-30 11:39:25
163,"신한금투 ""삼성SDI '깜짝실적' 지속…목표가↑""",2017-11-01 08:26:30
164,"[특징주]삼성SDI, 3분기 깜짝 실적",2017-11-01 18:12:54
165,[국고처 박문환] 종목상담 - 삼성SDI(006400),2017-11-07 15:00:07
166,‘전기차 모멘텀’에 춤추는 LG화학과 삼성SDI,2017-11-10 09:47:53
167,"삼성SDI, 김정욱 부사장 등 임원 16명 승진(종합)",2017-11-16 14:06:13
168,"삼성SDI, 원통형 배터리 생산 확대...전기차 수요 눈독",2017-11-20 17:03:00
169,"[fnRASSI]삼성SDI, 52주 신고가...1.32% ↑",2017-11-23 10:28:59
170,"테슬라, 세계 최대 ESS 12월 가동...삼성SDI 수혜",2017-11-24 15:01:26
171,[부고]이형노(삼성SDI 상무)씨 부친상,2017-11-28 08:28:10
172,금연습관 개선에서 책 집필까지 성공한 삼성SDI 이범용 차장,2017-11-30 11:35:52
173,"삼성SDI, 실적 개선 기대감 높아 '목표가↑'-SK",2017-12-01 07:14:20
174,"25년 애연가 삼성SDI 직원, 금연 성공기 `습관 홈트` 책 발간",2017-12-03 10:01:40
175,"삼성SDI, 루시드 이어 테슬라까지…전기차 배터리 업계 강자로",2017-12-05 11:59:17
176,"삼성SDI, '사랑의 김장나눔' 봉사활동 진행",2017-12-10 13:33:15
177,삼성SDI '사랑의 붕어빵' 행사,2017-12-12 15:31:05
178,[빅데이터MSI]시장심리 톱5…GS·넥센타이어·삼성SDI·강원랜드·롯데제과,2017-12-15 08:59:05
179,2018년 실적 ‘퀀텀점프’…코스피는 ‘삼성SDI’ㆍ코스닥은 ‘에스엠코어’ 대세,2017-12-26 09:14:59
180,"전영현 삼성SDI 사장 ""2018년, 비상하는 원년으로 삼자""",2018-01-02 11:13:51
181,"공학한림원, 전영현 삼성SDI 사장 등 정회원 45명 선정",2018-01-03 12:00:07
182,"[fn이사람] 미래 선도 100대 기술개발 주역 최익규 삼성SDI 수석연구원 ""고용량 배터리기술 선도 초석 마련""",2018-01-10 20:15:15
183,"삼성SDI, 고효율 배터리 셀 등 전기차 첨단부품 공개",2018-01-15 10:44:26
184,"하나금투 ""삼성SDI, 작년 4분기 실적 기대 부합""",2018-01-18 08:38:02
185,[IR센터]삼성SDI 영업이익 흑자전환 전망,2018-01-22 10:26:19
186,"3년 만에 흑자낸 삼성SDI ""올핸 더 좋은 성과 낼 것""(종합)",2018-01-23 17:00:15
187,삼성SDI 직원 네쌍둥이 출산 화제…사장·동료 '선물 공세',2018-01-25 11:07:09
188,"삼성SDI, 전기버스에 특화된 배터리 자일대우버스에 탑재",2018-01-28 16:00:42
189,삼성SDI 사장이 삼성카드 사장으로 바로 못간다,2018-01-31 12:00:00
190,"삼성SDI, 전일 대비 약 -6% 하락한 175,500원",2018-02-02 13:00:59
191,"삼성SDI, 단국대병원에 헌혈증 1000매 전달",2018-02-22 14:41:27
192,[부고] 송치헌(삼성SDI 부장) 씨 장인상,2018-03-05 10:23:50
193,삼성SDI 전기차용 전지 교두보될 '칠레 리튬 프로젝트'는,2018-03-12 14:31:33
194,"삼성SDI, 20일까지 대졸 신입사원 모집",2018-03-13 08:56:30
195,"삼성SDI, ESS 전용 배터리 앞세워 유럽 공략",2018-03-14 09:28:55
196,폭스바겐 탄 LG화학·삼성SDI … 중국 배터리장벽 넘나,2018-03-15 18:11:27
197,"떠오르는 배터리 산업…삼성SDI·LG화학, 날갯짓 '시동'",2018-03-18 07:23:00
198,"IBK투자 ""삼성SDI, 중대형 전지 적자축소로 실적 개선""",2018-03-20 08:56:14
199,"삼성SDI 주총, 이사회 9명→7명 축소",2018-03-23 13:47:45
200,"""삼성SDI. 올해 역대 최대 실적 올릴 것""-이베스트",2018-03-26 07:55:01
201,"""삼성SDI, 1분기 실적 시장 기대치 충족""-NH",2018-03-28 07:36:01
202,"""삼성그룹 순환출자 해소시 삼성전기·삼성SDI 수혜""",2018-04-02 08:58:53
203,"삼성SDI, 물산 지분매각 완료...순환출자 고리 4개 남았다(종합)",2018-04-11 10:35:06
204,삼성SDI도 ‘작업환경보고서 공개’ 행정소송 조만간 제기,2018-04-20 09:08:02
205,"[ET투자뉴스]삼성SDI, ""탄탄한 체력은 하반…"" 매수(신규)-골든브릿지투자증권",2018-04-23 13:40:03
206,"삼성SDI, 1분기 매출 1조9089억·영업익 720억",2018-05-02 18:49:22
207,"잘나가던 삼성SDI, 주가 오락가락 왜?",2018-05-03 17:44:01
208,"삼성SDI 네쌍둥이, 어린이날 '아빠 직장 첫나들이'",2018-05-07 11:10:40
209,삼성SDI 천안공장 작업환경측정보고서 공개 보류,2018-05-11 08:30:04
210,아동치료 후원금 전달하는 삼성SDI 울산사업장,2018-05-17 15:26:42
211,"LG화학·삼성SDI, 폭스바겐그룹 우수협력사 선정",2018-05-28 11:17:16
212,삼성SDI 울산사업장 '새벽매점'운영,2018-06-01 11:41:20
213,"삼성SDI, '전기버스'로 출퇴근",2018-06-03 17:01:12
214,중국에 밀리는 한국 전기차 배터리… LG화학-삼성SDI 순위가,2018-06-05 10:41:07
215,"삼성SDI, 전일 대비 약 5% 상승한 226,000원",2018-06-07 10:04:10
216,"IBK투자 ""삼성SDI, 중대형 전지가 성장 주도…목표가↑""",2018-06-12 09:01:06
217,"삼성SDI, 배터리 매출확대로 2Q 실적 개선…목표가↑-신한",2018-06-14 08:28:04
218,"[특징주]삼성SDI, 삼성전자 태양광 설치 확대에 강세",2018-06-15 09:34:25
219,"하나금투 ""삼성SDI 2분기 호실적 예상…목표주가↑""",2018-06-19 08:54:27
220,"삼성SDI, 가정용 ESS 모듈 신제품으로 유럽 시장 공략",2018-06-21 08:39:02
221,"삼성SDI, 전기車 배터리 기술력 中 CATL에 앞서...ESS는 압도적",2018-06-26 06:25:00
222,"[특징주]삼성SDI, 2분기 호실적 전망에 강세",2018-07-03 09:25:17
223,"[특징주]삼성SDI, 기관 매수세에 6%↑",2018-07-06 14:24:33
224,"[Hot-Line] ""삼성SDI, 2분기 실적 시장 추정치 웃돌 것""…목표가↑",2018-07-12 08:23:05
225,"""삼성SDI, 2분기 어닝 서프라이즈""",2018-07-13 08:57:55
226,"삼성SDI, 헝가리 법인 4863억원 채무보증",2018-07-19 17:19:27
227,"삼성SDI, 자회사 STM 전구체 생산 8월 중단",2018-07-23 17:00:26
228,"[종합][삼성SDI 컨콜]""ESS수요 견조...하반기 실적 자신""",2018-07-30 13:04:26
229,"삼성SDI, 중대형 전지 흑자전환-이베스트",2018-07-31 08:10:24
230,삼성SDI·NHN엔터…3분기 유망株 `주목`,2018-08-01 17:33:55
231,배터리 업계 '윤리적 코발트 수급' 대응보니...삼성SDI가 최고,2018-08-07 11:07:00
232,"[시그널] 삼성SDI 4,000억 회사채 발행..전기차배터리 설비 업그레이드",2018-08-20 13:30:34
233,"대신증권 ""삼성SDI, 3분기에도 호실적…'매수'""",2018-08-27 08:29:54
234,"미래에셋대우 ""삼성SDI 분기 최대 실적 예상…'매수'""",2018-08-28 08:38:37
235,"LG화학 2→4위, 삼성SDI 5→6위 …""韓 전기차 배터리업체 고전""",2018-09-03 10:53:59
236,"[특징주] 삼성SDI, 배터리 수요증가 전망에 신고가",2018-09-04 09:21:11
237,"삼성SDI, 美 워싱턴주서 CRT 가격담합으로 326억원 배상",2018-09-06 08:15:17
238,"삼성SDI, 폴더블폰 핵심소재 OCA 개발했다",2018-09-10 14:24:12
239,[특징주] 삼성SDI 실적개선 전망에 신고가,2018-09-11 09:10:58
240,삼성SDI 질주에 반성문 쓴 애널리스트,2018-09-13 18:03:03
241,"[빅데이터MSI]시장심리 톱5, LG화학·LG디스플레이·셀트리온·삼성SDI·SK",2018-09-18 08:43:43
242,"[특징주]삼성SDI, 2차 전지 수요 기대에 신고가",2018-09-27 09:41:12
243,"삼성SDI, 전 사업부 호조…목표가↑-KTB",2018-09-28 07:44:18
244,"[ET투자뉴스][삼성SDI 지분 변동] 국민연금공단 외 1명 1.01%p 증가, 12.21% 보유",2018-10-04 11:37:30
245,"[Hot-Line] ""삼성SDI, 전기차 성장 모멘텀 가시화""",2018-10-05 08:12:39
246,"삼성SDI, 6개 사업장서 글로벌 자원봉사 대축제",2018-10-07 10:15:39
247,"삼성SDI, '인터배터리 2018'서 배터리 미래기술 선보여",2018-10-10 10:59:58
248,"삼성SDI, 전일 대비 약 8% 상승한 244,500원",2018-10-12 14:01:11
249,[국고처 이동근] 종목상담 - 삼성SDI(006400),2018-10-15 09:28:02
250,"[특징주] 삼성SDI, 호실적 기대감에 강세",2018-10-17 09:24:50
251,"삼성SDI, 전일 대비 약 -8% 하락한 220,500원",2018-10-24 15:02:59
252,"삼성SDI, 3분기 영업익 2415억...전년比 302% 증가",2018-10-26 09:17:16
253,그래도 믿을건 삼성SDI…또다시 높아진 눈높이,2018-10-29 16:35:58
254,올해 매출액 증가율 1위 30대 상장사는 삼성SDI,2018-11-06 09:32:09
255,차세대 '장보고3' 잠수함에 삼성SDI 배터리 탑재된다,2018-11-07 13:42:22
256,"韓 배터리, 中·日 공세에 '고전'…LG화학·삼성SDI 순위 하락",2018-11-08 10:29:04
257,[IR52 장영실상] 삼성SDI·한솔케미칼 / 리튬이온전지 고접착 수성바인더,2018-11-18 17:03:09
258,삼성SDI 구미사업장 '명예의 전당' 제막식,2018-11-22 09:29:14
259,"울산 삼성SDI, 사랑애 김장나눔",2018-11-27 16:46:05
260,"삼성SDI, 美 전기차 배터리 공장 증설",2018-11-30 09:37:53
261,"삼성SDI 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매수 확률은?",2018-12-03 09:30:45
262,"삼성SDI 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매수 확률은?",2018-12-05 09:46:35
263,"삼성SDI, 부사장 1명 등 임원 15명 승진",2018-12-06 14:49:06
264,12월 엔지니어상에 삼성SDI 임완묵·한국화장품 김원종,2018-12-10 12:05:32
265,"키움증권 ""삼성SDI, 내년 영업이익 1조원에 도전""",2018-12-11 08:40:56
266,"[클릭 e종목]""삼성SDI, 1조3000억원 中투자 주목""",2018-12-12 08:09:12
267,"삼성SDI 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매수 확률은?",2018-12-13 08:27:11
268,"삼성SDI(006400) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매수 확률은?",2018-12-14 09:55:50
269,"삼성SDI, STM에 684억원 출자...양극재 경쟁력 보강",2018-12-17 13:18:12
270,"[ET투자뉴스]삼성SDI_주가, 거래량, 투심 모두 적정주순",2018-12-19 14:16:17
271,"삼성SDI, 獨업체와 1조 규모 배터리 공급 추진",2018-12-26 09:18:23
272,"[2019 신년사] 전영현 삼성SDI 사장 기술혁신 강조 ""높이 나는 새는 총 안맞아""",2019-01-02 10:53:14
273,"NH투자證 ""삼성SDI, 2차전지 시장 환경 우호적""",2019-01-03 08:52:41
274,"지난해 전기차 배터리 출하량, LG화학 4위·삼성SDI 6위",2019-01-04 11:55:48
275,삼성SDI 배터리로 달리는 ‘할리’,2019-01-08 14:10:39
276,1회 충전으로 600㎞ 주행가능… 삼성SDI ‘혁신 車배터리’ 공개,2019-01-14 14:00:22
277,삼성SDI 저소득층 이사지원활동 '무빙투게더' 300회 맞아,2019-01-23 13:29:12
278,삼성SDI 전기차 배터리 성장성 가시화...올해 영업이익 '1조' 도전,2019-01-29 06:00:00
279,삼성SDI 반도체 연구원 '백혈병' 사망,2019-02-01 00:02:24
280,"주종목 분화된 배터리 시장…""LG화학은 전기차, 삼성SDI는 IT""",2019-02-06 07:01:02
281,"[단독]삼성SDI, 車배터리 '가속'…헝가리에 5600억 추가투자",2019-02-27 08:45:46
282,세계 전기차 배터리.. LG화학 삼성SDI SK이노 4위 7위 16위,2019-03-05 10:57:04
283,"전영현 삼성SDI 사장 ""車전지-소형전지 투자로 미래 발판 마련""",2019-03-20 09:54:30
