,title,time
57,"[ET투자뉴스]맥쿼리인프라_투심 보통 ,거래량 침체, 현재주가는 약세",2018-01-18 14:41:45
58,"[ET투자뉴스]맥쿼리인프라_외국인투자자의 거래참여 활발, 거래비중 35.44%",2018-01-29 12:12:48
59,"[ET투자뉴스]맥쿼리인프라, ""2018년 주당분배…"" BUY(UPGRADE)-키움증권",2018-02-01 14:50:06
60,"[ET투자뉴스]맥쿼리인프라, ""견조한 배당 증가세…"" 매수-삼성증권",2018-02-02 09:14:53
61,"[ET투자뉴스]맥쿼리인프라, ""1분기 성과보수 발…"" OUTPERFORM(DOWNGRADE",2018-02-20 14:25:18
62,"[ET투자뉴스]맥쿼리인프라_투심 보통 ,거래량 강세, 현재주가는 과열",2018-03-16 13:10:05
63,"[ET투자뉴스]맥쿼리인프라_외국인과 개인은 순매도, 기관은 순매수(한달누적)",2018-03-19 09:28:00
64,"[fnRASSI]맥쿼리인프라(088980), 52주 신고가 경신...0.11% ↑",2018-04-09 09:45:05
65,"[fnRASSI]맥쿼리인프라, 52주 신고가...0.11% ↑",2018-04-11 10:22:03
66,"[fnRASSI]맥쿼리인프라(088980), 52주 신고가...0.11% ↑",2018-04-12 10:29:03
67,"맥쿼리인프라, 2분기 성과보수 9180원부터-키움證",2018-04-16 08:57:02
68,"[ET투자뉴스]맥쿼리인프라, ""1분기 투자자산 운…"" 매수(유지)-NH투자증권",2018-05-02 13:22:05
69,"[ET투자뉴스]맥쿼리인프라, ""이자이익 증대 통한…"" 매수-삼성증권",2018-05-04 08:22:04
70,"[마켓인사이트]인프라전문펀드 맥쿼리인프라, 7년만에 공모채 발행",2018-05-10 15:54:02
71,맥쿼리인프라 보유 민자도로 고액통행료 논란 재점화,2018-05-23 08:52:03
72,"[ET투자뉴스]맥쿼리인프라, ""투자자산의 안정적 …"" 중립(유지)-SK증권",2018-05-28 08:46:05
73,[ET투자뉴스]지수주요업종들 전반적으로 하락세_맥쿼리인프라 약세흐름 두드러져,2018-05-30 14:12:09
74,맥쿼리인프라 유럽펀드에 4389억원 유입,2018-06-05 17:00:06
75,"[fnRASSI]맥쿼리인프라, 52주 신고가...0.11% ↑",2018-06-11 09:49:06
76,맥쿼리인프라 분배금… 주당 310원으로 결정,2018-06-18 18:11:03
77,"[특징주]맥쿼리인프라, 운용사 교체 요구…'신고가'",2018-06-27 09:19:04
78,"맥쿼리인프라 ""서울~춘천 고속道 과다 보수 주장은 명백한 허위""",2018-07-03 18:33:23
79,"해외 헤지펀드정보업체, 맥쿼리인프라 사례 다뤄",2018-07-06 14:34:04
80,"플랫폼파트너스운용, 맥쿼리인프라에 실질주주증명서 제출한다",2018-07-10 13:38:21
81,"호주 경제지, 맥쿼리인프라 행동주의 사례 조명",2018-07-11 14:08:05
82,"플랫폼파트너스, 맥쿼리인프라에 이사회 개최 요구",2018-07-13 13:52:43
83,"[fn마켓워치]맥쿼리인프라 ""용인서울고속도로, 경부고속도로와 연결로 개통""",2018-07-16 09:34:08
84,"플랫폼파트너스, 맥쿼리운용과 맥쿼리인프라 보수 적정성 '공방'",2018-07-17 11:27:04
85,"플랫폼파트너스 ""맥쿼리인프라 주총 개최 시 전자투표 도입해야""",2018-07-27 11:10:05
86,"플랫폼파트너스 ""소액주주, 맥쿼리인프라에 주총 소집 촉구 서한 발송""",2018-08-01 11:45:05
87,"맥쿼리인프라, 임시주총 열어 운용사 변경 안건 올린다",2018-08-06 18:35:16
88,"플랫폼파트너스 ""'맥쿼리인프라 운용사 변경 시 주주에 위해' 주장은 근거 없어""",2018-08-08 10:35:08
89,"플랫폼파트너스 ""맥쿼리인프라 보수 인하폭 기대 미달""",2018-08-13 10:42:18
90,"맥쿼리인프라, 9월 주총서 운용사 교체 '반대' 권고",2018-08-16 17:50:47
91,"코람코운용, 맥쿼리인프라 운용사에 '공개 도전장'",2018-08-22 10:34:00
92,맥쿼리인프라에 감독이사 선임 요구,2018-08-23 17:43:07
93,"[ET투자뉴스]맥쿼리인프라_거래비중 기관 58.39%, 외국인 18.12%",2018-08-27 13:41:25
94,부국증권 “맥쿼리인프라 관련 대차거래는 일종의 ‘이벤트 드리븐’ 전략”,2018-09-03 15:07:31
95,'맥쿼리인프라 운용사 교체' 국내외 자문사 권고 엇갈려(종합),2018-09-06 17:44:20
96,"플랫폼 차종현 전무 ""맥쿼리인프라 주총서 이기면 새 역사""",2018-09-11 15:19:53
97,"코람코, 맥쿼리인프라를 코리아코어인프라로..MKIF 혁신예고",2018-09-13 09:37:07
98,"코람코, ""맥쿼리인프라 주주가치 제고 위한 3대 비전 제시""",2018-09-14 10:01:38
99,"코람코 ""현 맥쿼리인프라 운용은 패시브, 보수는 액티브""",2018-09-17 11:14:39
100,'주주 행동주의' 도전장 받은 맥쿼리인프라 운명은,2018-09-18 06:06:02
101,맥쿼리인프라 운용사 교체안 주총서 부결(종합),2018-09-19 18:48:13
102,"""맥쿼리인프라, 안정적 실적 달성할 것""-키움",2018-11-01 08:02:38
103,"[ET투자뉴스]맥쿼리인프라, ""이자이익 중심의 안…"" BUY-삼성증권",2018-11-02 09:51:27
104,"""배당수익률 6.8%"" 맥쿼리인프라를 해부해봤다",2018-11-12 04:00:00
105,"맥쿼리인프라, 신고가 달성…배당 매력 부각",2018-12-05 10:56:06
106,"높은 배당 수익률 맥쿼리인프라, 기관들이 몰린다",2018-12-06 09:48:07
107,"맥쿼리인프라, 특별관계자 지분변동",2018-12-13 15:07:04
108,"맥쿼리인프라, 1주당 배당 800원 달할듯",2019-01-21 09:37:32
109,"맥쿼리인프라 ""ADT캡스 인수거래, '2018 코리아 베스트 M&A' 선정""",2019-01-28 10:47:57
110,"[ET투자뉴스]맥쿼리인프라, ""주주가치제고 진행중…"" BUY(유지)-NH투자증권",2019-02-01 11:38:45
111,"맥쿼리인프라, 목표가 1.1만원으로 상향-키움",2019-02-07 08:28:29
112,"'맥쿼리인프라' 52주 신고가 경신, 전일 외국인 대량 순매수",2019-03-26 09:52:05
113,배당株 '잇템'으로 떠오른 맥쿼리인프라,2019-04-04 18:07:08
114,"신영운용, 맥쿼리인프라 매도 왜?",2019-06-10 17:46:08
115,"NH투자證 ""맥쿼리인프라, 하반기도 분배금 수준 유지할 것""",2019-06-13 08:38:09
116,배당수익률 6% 회복...주가하락 맥쿼리인프라 투자매력↑,2019-07-10 09:46:04
117,금리인하에…배당매력 부각된 맥쿼리인프라,2019-07-18 17:21:06
118,"52주 신고가 근접 맥쿼리인프라, 저금리에 여전히 매력적",2019-10-16 09:29:16
119,"키움證 ""맥쿼리인프라, 사업재구조화로 분배금 증가 전망""",2019-12-11 09:44:03
120,급등 후유증 `리츠` vs 배당 전문 `맥쿼리인프라`,2019-12-15 19:06:04
121,"맥쿼리인프라, 특별관계자 지분변동",2020-01-08 15:32:01
122,맥쿼리인프라 작년 투자자산 운용성과 양호 - NH證,2020-02-03 07:50:22
123,"[Hot-Line] ""맥쿼리인프라, 배당수익 77% 증가""",2020-03-18 09:07:04
124,"맥쿼리인프라, 장시작 후 꾸준히 올라 +5.39%... 이 시각 191만1100주 거래",2020-03-26 14:09:46
125,"맥쿼리인프라, 장기 금융계약 형태 수익에 배당 증가 전망-KB",2020-04-01 07:58:03
126,“맥쿼리인프라 연간 주당배당금 2033년까지 강세”,2020-06-16 10:36:09
127,"맥쿼리인프라, 유일한 악재 제거…""올해 예상 배당 6.1%""",2020-06-26 15:39:04
128,"맥쿼리인프라, 상반기 순이익 1690억원…2.7% 증가",2020-08-03 18:47:03
129,'배당주 계절' 돌아왔지만...맥쿼리인프라 지지부진 왜?,2020-09-17 17:50:05
130,"삼성證 ""맥쿼리인프라, 내년 배당수익률 7.1% 전망""",2020-09-25 08:20:24
131,"신규투자 나선 맥쿼리인프라, 배당매력 UP",2020-09-27 17:20:10
132,"맥쿼리인프라 2500억 유상증자…청약할까, 신주인수권 팔까",2020-12-01 17:12:29
133,"맥쿼리인프라, 구주주 대상 유상증자",2020-12-14 08:42:20
134,"'청약률 117%'…맥쿼리인프라, 2442억 유상증자 성공",2020-12-16 17:32:21
135,"[시그널] 맥쿼리인프라, 유상증자 일반공모 경쟁률 921대 1 ‘흥행’",2020-12-21 15:32:32
136,"삼성證 ""맥쿼리인프라, '광주순환' 중간배당 시작""",2021-02-01 08:50:40
137,[특징주]국내 대표 고배당주 맥쿼리인프라...52주 신고가 경신,2021-04-20 10:13:24
138,"맥쿼리인프라, 52주 최고가 경신",2021-04-21 13:34:00
139,운용사들이 줄기차게 맥쿼리인프라 사는 이유,2021-05-03 17:44:03
